       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     56.000 -9.990e-29 -9.990e-29 -9.990e-29
     56.508  44.460862     0.4078    13.2177     5.2380     56.100    28.7655    38.1157 0.0000e+00
     56.657  44.460894     0.4304    13.2177     5.2431     56.200    28.7655    38.1157 0.0000e+00
     56.758  44.460899     0.4222    13.2176     5.2405     56.300    28.7656    38.1157 0.0000e+00
     56.859  44.460915     0.4221    13.2176     5.2402     56.400    28.7656    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     56.500 -9.990e-29 -9.990e-29 -9.990e-29
     57.035  44.461024     0.3923    13.2177     5.2354     56.600    28.7655    38.1156 0.0000e+00
     57.162  44.461189     0.4088    13.2178     5.2344     56.700    28.7655    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     56.800 -9.990e-29 -9.990e-29 -9.990e-29
     57.324  44.461453     0.4199    13.2179     5.2300     56.900    28.7655    38.1157 0.0000e+00
     57.464  44.461702     0.4081    13.2180     5.2305     57.000    28.7656    38.1158 0.0000e+00
     57.565  44.461863     0.4207    13.2181     5.2287     57.100    28.7656    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     57.200 -9.990e-29 -9.990e-29 -9.990e-29
     57.744  44.462109     0.4111    13.2182     5.2259     57.300    28.7656    38.1158 0.0000e+00
     57.867  44.462232     0.4247    13.2182     5.2245     57.400    28.7656    38.1159 0.0000e+00
     57.968  44.462303     0.4395    13.2183     5.2270     57.500    28.7656    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     57.600 -9.990e-29 -9.990e-29 -9.990e-29
     58.124  44.462381     0.4199    13.2183     5.2298     57.700    28.7656    38.1158 0.0000e+00
     58.270  44.462483     0.4266    13.2184     5.2310     57.800    28.7655    38.1157 0.0000e+00
     58.371  44.462596     0.3739    13.2184     5.2329     57.900    28.7655    38.1158 0.0000e+00
     58.472  44.462716     0.4352    13.2184     5.2314     58.000    28.7656    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     58.100 -9.990e-29 -9.990e-29 -9.990e-29
     58.625  44.462903     0.3978    13.2185     5.2285     58.200    28.7656    38.1159 0.0000e+00
     58.774  44.463090     0.4045    13.2186     5.2250     58.300    28.7656    38.1159 0.0000e+00
     58.875  44.463203     0.5368    13.2187     5.2231     58.400    28.7655    38.1158 0.0000e+00
     58.976  44.463306     0.3802    13.2188     5.2217     58.500    28.7655    38.1158 0.0000e+00
     59.077  44.463423     0.4101    13.2189     5.2237     58.600    28.7654    38.1158 0.0000e+00
     59.178  44.463542     0.4140    13.2189     5.2229     58.700    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     58.800 -9.990e-29 -9.990e-29 -9.990e-29
     59.338  44.463711     0.4089    13.2190     5.2239     58.900    28.7655    38.1158 0.0000e+00
     59.480  44.463832     0.4051    13.2190     5.2333     59.000    28.7655    38.1159 0.0000e+00
     59.581  44.463921     0.3912    13.2191     5.2327     59.100    28.7654    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     59.200 -9.990e-29 -9.990e-29 -9.990e-29
     59.736  44.464062     0.4343    13.2191     5.2333     59.300    28.7655    38.1159 0.0000e+00
     59.884  44.464236     0.4078    13.2192     5.2385     59.400    28.7655    38.1159 0.0000e+00
     59.985  44.464350     0.4109    13.2192     5.2352     59.500    28.7655    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     59.600 -9.990e-29 -9.990e-29 -9.990e-29
     60.137  44.464492     0.4155    13.2193     5.2316     59.700    28.7655    38.1159 0.0000e+00
     60.287  44.464560     0.4271    13.2193     5.2352     59.800    28.7655    38.1159 0.0000e+00
     60.388  44.464548     0.4012    13.2192     5.2316     59.900    28.7655    38.1159 0.0000e+00
     60.489  44.464528     0.4325    13.2192     5.2326     60.000    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     60.100 -9.990e-29 -9.990e-29 -9.990e-29
     60.652  44.464477     0.4432    13.2191     5.2304     60.200    28.7655    38.1159 0.0000e+00
     60.791  44.464428     0.3903    13.2191     5.2279     60.300    28.7654    38.1158 0.0000e+00
     60.892  44.464408     0.4221    13.2191     5.2295     60.400    28.7654    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     60.500 -9.990e-29 -9.990e-29 -9.990e-29
     61.044  44.464387     0.4243    13.2190     5.2311     60.600    28.7654    38.1157 0.0000e+00
     61.194  44.464339     0.4167    13.2190     5.2293     60.700    28.7653    38.1156 0.0000e+00
     61.295  44.464339     0.3898    13.2189     5.2231     60.800    28.7654    38.1156 0.0000e+00
     61.396  44.464438     0.4084    13.2190     5.2219     60.900    28.7654    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     61.000 -9.990e-29 -9.990e-29 -9.990e-29
     61.580  44.464713     0.4111    13.2190     5.2177     61.100    28.7655    38.1158 0.0000e+00
     61.699  44.464868     0.3770    13.2191     5.2150     61.200    28.7655    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     61.300 -9.990e-29 -9.990e-29 -9.990e-29
     61.859  44.465033     0.4133    13.2191     5.2089     61.400    28.7655    38.1158 0.0000e+00
     62.001  44.465155     0.4212    13.2192     5.2040     61.500    28.7655    38.1158 0.0000e+00
     62.102  44.465235     0.4117    13.2192     5.2140     61.600    28.7655    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     61.700 -9.990e-29 -9.990e-29 -9.990e-29
     62.266  44.465410     0.4055    13.2193     5.2188     61.800    28.7655    38.1158 0.0000e+00
     62.404  44.465626     0.3811    13.2194     5.2259     61.900    28.7655    38.1159 0.0000e+00
     62.506  44.465784     0.4121    13.2196     5.2270     62.000    28.7654    38.1158 0.0000e+00
     62.607  44.465914     0.4149    13.2197     5.2297     62.100    28.7654    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     62.200 -9.990e-29 -9.990e-29 -9.990e-29
     62.785  44.466087     0.3845    13.2197     5.2320     62.300    28.7654    38.1158 0.0000e+00
     62.909  44.466106     0.4285    13.2197     5.2319     62.400    28.7654    38.1158 0.0000e+00
     63.010  44.466069     0.4119    13.2196     5.2321     62.500    28.7654    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     62.600 -9.990e-29 -9.990e-29 -9.990e-29
     63.203  44.465961     0.3834    13.2195     5.2289     62.700    28.7654    38.1157 0.0000e+00
     63.312  44.465841     0.4211    13.2194     5.2263     62.800    28.7654    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     62.900 -9.990e-29 -9.990e-29 -9.990e-29
     63.504  44.465489     0.3867    13.2190     5.2290     63.000    28.7654    38.1156 0.0000e+00
     63.615  44.465219     0.4130    13.2188     5.2241     63.100    28.7654    38.1155 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     63.200 -9.990e-29 -9.990e-29 -9.990e-29
     63.794  44.464842     0.4476    13.2185     5.2203     63.300    28.7653    38.1154 0.0000e+00
     63.917  44.464667     0.4247    13.2183     5.2198     63.400    28.7654    38.1153 0.0000e+00
     64.018  44.464568     0.4061    13.2181     5.2212     63.500    28.7654    38.1154 0.0000e+00
     64.119  44.464486     0.4147    13.2180     5.2200     63.600    28.7654    38.1153 0.0000e+00
     64.220  44.464418     0.4215    13.2179     5.2199     63.700    28.7654    38.1153 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     63.800 -9.990e-29 -9.990e-29 -9.990e-29
     64.384  44.464378     0.3945    13.2178     5.2236     63.900    28.7655    38.1154 0.0000e+00
     64.522  44.464414     0.3833    13.2178     5.2330     64.000    28.7655    38.1153 0.0000e+00
     64.623  44.464443     0.3873    13.2178     5.2339     64.100    28.7655    38.1153 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     64.200 -9.990e-29 -9.990e-29 -9.990e-29
     64.790  44.464544     0.3956    13.2178     5.2323     64.300    28.7655    38.1153 0.0000e+00
     64.925  44.464707     0.4096    13.2178     5.2326     64.400    28.7656    38.1155 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     64.500 -9.990e-29 -9.990e-29 -9.990e-29
     65.119  44.465007     0.4177    13.2179     5.2309     64.600    28.7656    38.1155 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     64.700 -9.990e-29 -9.990e-29 -9.990e-29
     65.293  44.465299     0.3712    13.2180     5.2294     64.800    28.7657    38.1156 0.0000e+00
     65.430  44.465499     0.4155    13.2181     5.2308     64.900    28.7657    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     65.000 -9.990e-29 -9.990e-29 -9.990e-29
     65.635  44.465736     0.3845    13.2182     5.2298     65.100    28.7657    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     65.200 -9.990e-29 -9.990e-29 -9.990e-29
     65.795  44.465907     0.4044    13.2183     5.2230     65.300    28.7657    38.1157 0.0000e+00
     65.934  44.466098     0.4065    13.2184     5.2271     65.400    28.7657    38.1157 0.0000e+00
     66.035  44.466232     0.4082    13.2185     5.2295     65.500    28.7657    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     65.600 -9.990e-29 -9.990e-29 -9.990e-29
     66.196  44.466379     0.4166    13.2186     5.2274     65.700    28.7656    38.1157 0.0000e+00
     66.337  44.466390     0.3990    13.2186     5.2327     65.800    28.7656    38.1156 0.0000e+00
     66.437  44.466314     0.4287    13.2185     5.2378     65.900    28.7656    38.1156 0.0000e+00
     66.538  44.466279     0.4237    13.2185     5.2368     66.000    28.7656    38.1155 0.0000e+00
     66.639  44.466361     0.3929    13.2186     5.2305     66.100    28.7655    38.1154 0.0000e+00
     66.740  44.466519     0.4170    13.2186     5.2293     66.200    28.7655    38.1155 0.0000e+00
     66.841  44.466705     0.4045    13.2187     5.2264     66.300    28.7655    38.1156 0.0000e+00
     66.942  44.466882     0.4112    13.2189     5.2218     66.400    28.7655    38.1155 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     66.500 -9.990e-29 -9.990e-29 -9.990e-29
     67.115  44.467183     0.3790    13.2190     5.2220     66.600    28.7655    38.1156 0.0000e+00
     67.245  44.467414     0.3946    13.2191     5.2185     66.700    28.7656    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     66.800 -9.990e-29 -9.990e-29 -9.990e-29
     67.449  44.467721     0.4155    13.2192     5.2166     66.900    28.7656    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     67.000 -9.990e-29 -9.990e-29 -9.990e-29
     67.617  44.467814     0.4033    13.2192     5.2187     67.100    28.7656    38.1158 0.0000e+00
     67.749  44.467775     0.4333    13.2192     5.2220     67.200    28.7655    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     67.300 -9.990e-29 -9.990e-29 -9.990e-29
     67.925  44.467683     0.3845    13.2191     5.2244     67.400    28.7655    38.1156 0.0000e+00
     68.051  44.467654     0.4124    13.2190     5.2292     67.500    28.7656    38.1156 0.0000e+00
     68.152  44.467645     0.4063    13.2190     5.2307     67.600    28.7655    38.1156 0.0000e+00
     68.253  44.467610     0.4116    13.2189     5.2310     67.700    28.7655    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     67.800 -9.990e-29 -9.990e-29 -9.990e-29
     68.415  44.467458     0.4221    13.2188     5.2345     67.900    28.7655    38.1155 0.0000e+00
     68.555  44.467199     0.3754    13.2186     5.2367     68.000    28.7655    38.1154 0.0000e+00
     68.656  44.466970     0.4141    13.2183     5.2360     68.100    28.7656    38.1154 0.0000e+00
     68.757  44.466767     0.3910    13.2181     5.2331     68.200    28.7656    38.1153 0.0000e+00
     68.858  44.466590     0.3918    13.2179     5.2288     68.300    28.7656    38.1153 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     68.400 -9.990e-29 -9.990e-29 -9.990e-29
     69.013  44.466381     0.4133    13.2177     5.2258     68.500    28.7656    38.1153 0.0000e+00
     69.160  44.466308     0.4071    13.2176     5.2294     68.600    28.7656    38.1153 0.0000e+00
     69.261  44.466303     0.3911    13.2175     5.2240     68.700    28.7656    38.1153 0.0000e+00
     69.362  44.466283     0.3954    13.2174     5.2223     68.800    28.7657    38.1153 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     68.900 -9.990e-29 -9.990e-29 -9.990e-29
     69.538  44.466288     0.4011    13.2173     5.2208     69.000    28.7657    38.1153 0.0000e+00
     69.664  44.466372     0.3978    13.2173     5.2228     69.100    28.7658    38.1154 0.0000e+00
     69.765  44.466451     0.4070    13.2173     5.2218     69.200    28.7658    38.1154 0.0000e+00
     69.866  44.466524     0.4184    13.2173     5.2231     69.300    28.7658    38.1154 0.0000e+00
     69.967  44.466612     0.4160    13.2174     5.2243     69.400    28.7658    38.1154 0.0000e+00
     70.068  44.466702     0.3937    13.2174     5.2247     69.500    28.7658    38.1154 0.0000e+00
