       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.351  44.399515     0.3845    13.1817     5.2284      6.301    28.7717    38.1159 -9.990e-29
      6.331  44.399507     0.4133    13.1817     5.2310      6.281    28.7717    38.1159 -9.990e-29
      6.310  44.399343     0.3912    13.1816     5.2314      6.260    28.7717    38.1158 -9.990e-29
      6.290  44.399115     0.3856    13.1814     5.2319      6.240    28.7717    38.1158 -9.990e-29
      6.273  44.398972     0.4133    13.1813     5.2310      6.223    28.7717    38.1158 -9.990e-29
      6.258  44.399036     0.3834    13.1814     5.2325      6.208    28.7717    38.1158 -9.990e-29
      6.247  44.399355     0.4255    13.1817     5.2328      6.197    28.7716    38.1158 -9.990e-29
      6.241  44.399959     0.4000    13.1822     5.2332      6.191    28.7716    38.1159 -9.990e-29
      6.239  44.400840     0.4277    13.1828     5.2357      6.189    28.7717    38.1161 -9.990e-29
      6.241  44.401771     0.4044    13.1835     5.2399      6.191    28.7717    38.1163 -9.990e-29
      6.247  44.402403     0.3701    13.1840     5.2404      6.197    28.7716    38.1164 -9.990e-29
      6.258  44.402631     0.3934    13.1843     5.2352      6.208    28.7715    38.1163 -9.990e-29
      6.272  44.402495     0.3945    13.1843     5.2356      6.222    28.7714    38.1162 -9.990e-29
      6.289  44.402115     0.3679    13.1841     5.2325      6.239    28.7713    38.1160 -9.990e-29
      6.307  44.401626     0.4177    13.1838     5.2297      6.257    28.7712    38.1158 -9.990e-29
      6.323  44.401041     0.4033    13.1833     5.2264      6.273    28.7713    38.1158 -9.990e-29
      6.336  44.400390     0.3967    13.1827     5.2249      6.286    28.7714    38.1157 -9.990e-29
      6.342  44.399761     0.3934    13.1821     5.2200      6.292    28.7715    38.1157 -9.990e-29
      6.343  44.399214     0.3967    13.1817     5.2243      6.293    28.7715    38.1156 -9.990e-29
      6.336  44.398779     0.4000    13.1813     5.2256      6.286    28.7716    38.1156 -9.990e-29
      6.325  44.398386     0.3580    13.1809     5.2263      6.275    28.7717    38.1156 -9.990e-29
      6.312  44.397908     0.4144    13.1804     5.2254      6.262    28.7718    38.1157 -9.990e-29
      6.300  44.397402     0.3834    13.1800     5.2325      6.250    28.7718    38.1156 -9.990e-29
      6.292  44.397023     0.3934    13.1796     5.2359      6.242    28.7720    38.1156 -9.990e-29
      6.288  44.396862     0.3657    13.1794     5.2384      6.238    28.7720    38.1157 -9.990e-29
      6.287  44.396837     0.3923    13.1793     5.2410      6.237    28.7721    38.1157 -9.990e-29
      6.286  44.396789     0.4299    13.1792     5.2360      6.236    28.7722    38.1158 -9.990e-29
      6.283  44.396638     0.4044    13.1791     5.2430      6.233    28.7722    38.1158 -9.990e-29
      6.277  44.396373     0.4044    13.1789     5.2415      6.227    28.7722    38.1157 -9.990e-29
      6.269  44.396067     0.3690    13.1787     5.2395      6.219    28.7721    38.1156 -9.990e-29
      6.259  44.395859     0.3823    13.1786     5.2374      6.209    28.7721    38.1155 -9.990e-29
      6.253  44.395777     0.4376    13.1786     5.2369      6.203    28.7720    38.1154 -9.990e-29
      6.253  44.395794     0.3834    13.1786     5.2355      6.203    28.7720    38.1155 -9.990e-29
      6.263  44.395986     0.3989    13.1787     5.2331      6.213    28.7721    38.1155 -9.990e-29
      6.281  44.396414     0.3945    13.1790     5.2373      6.231    28.7721    38.1156 -9.990e-29
      6.306  44.396955     0.4044    13.1794     5.2317      6.256    28.7721    38.1158 -9.990e-29
      6.332  44.397339     0.4011    13.1797     5.2349      6.282    28.7721    38.1158 -9.990e-29
      6.355  44.397404     0.3945    13.1798     5.2349      6.304    28.7720    38.1158 -9.990e-29
      6.368  44.397282     0.4022    13.1798     5.2324      6.317    28.7719    38.1156 -9.990e-29
      6.369  44.397181     0.4398    13.1798     5.2347      6.318    28.7718    38.1155 -9.990e-29
      6.358  44.397185     0.3889    13.1799     5.2353      6.307    28.7718    38.1154 -9.990e-29
      6.338  44.397364     0.3945    13.1801     5.2331      6.288    28.7717    38.1154 -9.990e-29
      6.313  44.397696     0.4100    13.1804     5.2345      6.263    28.7717    38.1155 -9.990e-29
      6.288  44.398034     0.4299    13.1807     5.2353      6.238    28.7716    38.1155 -9.990e-29
      6.267  44.398430     0.4199    13.1812     5.2374      6.217    28.7714    38.1154 -9.990e-29
      6.253  44.399124     0.4044    13.1819     5.2371      6.203    28.7713    38.1153 -9.990e-29
      6.245  44.400327     0.3967    13.1831     5.2398      6.195    28.7710    38.1153 -9.990e-29
      6.242  44.402066     0.4288    13.1848     5.2431      6.192    28.7706    38.1153 -9.990e-29
      6.243  44.404016     0.4708    13.1865     5.2390      6.193    28.7704    38.1154 -9.990e-29
      6.247  44.405635     0.3945    13.1880     5.2357      6.197    28.7701    38.1155 -9.990e-29
      6.252  44.406630     0.3889    13.1891     5.2333      6.202    28.7697    38.1153 -9.990e-29
      6.260  44.407257     0.4531    13.1899     5.2305      6.210    28.7694    38.1151 -9.990e-29
      6.268  44.407877     0.4255    13.1906     5.2249      6.218    28.7692    38.1150 -9.990e-29
      6.276  44.408497     0.4221    13.1912     5.2245      6.226    28.7690    38.1150 -9.990e-29
      6.283  44.408978     0.4487    13.1916     5.2239      6.233    28.7690    38.1151 -9.990e-29
      6.287  44.409271     0.4288    13.1920     5.2272      6.237    28.7688    38.1149 -9.990e-29
      6.288  44.409354     0.3978    13.1921     5.2257      6.238    28.7688    38.1149 -9.990e-29
      6.285  44.409308     0.4155    13.1921     5.2279      6.235    28.7688    38.1149 -9.990e-29
      6.278  44.409197     0.4321    13.1921     5.2299      6.228    28.7687    38.1148 -9.990e-29
      6.268  44.409070     0.4642    13.1921     5.2332      6.218    28.7686    38.1147 -9.990e-29
      6.256  44.409116     0.4597    13.1922     5.2331      6.206    28.7685    38.1146 -9.990e-29
      6.240  44.409469     0.4321    13.1925     5.2391      6.190    28.7685    38.1146 -9.990e-29
      6.221  44.410006     0.4199    13.1929     5.2387      6.172    28.7685    38.1148 -9.990e-29
      6.197  44.410451     0.4144    13.1932     5.2413      6.148    28.7686    38.1149 -9.990e-29
      6.166  44.410637     0.4221    13.1934     5.2420      6.117    28.7685    38.1149 -9.990e-29
      6.127  44.410504     0.4420    13.1934     5.2352      6.078    28.7684    38.1148 -9.990e-29
      6.079  44.410216     0.4332    13.1934     5.2367      6.031    28.7682    38.1145 -9.990e-29
      6.023  44.410111     0.4420    13.1935     5.2375      5.975    28.7681    38.1144 -9.990e-29
      5.962  44.410260     0.4354    13.1936     5.2385      5.915    28.7681    38.1144 -9.990e-29
      5.899  44.410475     0.4531    13.1938     5.2334      5.852    28.7681    38.1145 -9.990e-29
      5.840  44.410577     0.4011    13.1939     5.2276      5.794    28.7681    38.1145 -9.990e-29
      5.784  44.410545     0.4387    13.1940     5.2246      5.738    28.7680    38.1144 -9.990e-29
      5.732  44.410576     0.4277    13.1941     5.2226      5.686    28.7679    38.1143 -9.990e-29
      5.681  44.410900     0.4310    13.1945     5.2245      5.636    28.7678    38.1143 -9.990e-29
      5.628  44.411455     0.4653    13.1949     5.2238      5.583    28.7678    38.1144 -9.990e-29
      5.569  44.411993     0.4321    13.1953     5.2253      5.525    28.7678    38.1146 -9.990e-29
      5.501  44.412300     0.4221    13.1956     5.2277      5.457    28.7678    38.1146 -9.990e-29
      5.422  44.412374     0.4664    13.1957     5.2352      5.379    28.7678    38.1146 -9.990e-29
      5.332  44.412371     0.4642    13.1958     5.2391      5.290    28.7677    38.1145 -9.990e-29
      5.233  44.412239     0.4575    13.1956     5.2415      5.191    28.7678    38.1147 -9.990e-29
      5.127  44.411813     0.4675    13.1953     5.2470      5.086    28.7678    38.1146 -9.990e-29
      5.017  44.411069     0.4465    13.1948     5.2456      4.977    28.7678    38.1144 -9.990e-29
      4.907  44.410197     0.4487    13.1942     5.2463      4.868    28.7678    38.1143 -9.990e-29
      4.799  44.409410     0.4022    13.1936     5.2425      4.761    28.7678    38.1141 -9.990e-29
      4.696  44.408824     0.4089    13.1931     5.2388      4.659    28.7679    38.1141 -9.990e-29
      4.600  44.408473     0.4133    13.1928     5.2344      4.563    28.7680    38.1141 -9.990e-29
      4.511  44.408343     0.4155    13.1927     5.2334      4.475    28.7680    38.1142 -9.990e-29
      4.429  44.408398     0.4409    13.1927     5.2307      4.394    28.7681    38.1142 -9.990e-29
      4.352  44.408558     0.4354    13.1928     5.2326      4.317    28.7681    38.1143 -9.990e-29
      4.279  44.408683     0.4133    13.1929     5.2376      4.245    28.7682    38.1144 -9.990e-29
      4.208  44.408683     0.4675    13.1929     5.2362      4.175    28.7682    38.1144 -9.990e-29
      4.140  44.408587     0.3967    13.1929     5.2400      4.107    28.7681    38.1144 -9.990e-29
      4.073  44.408420     0.4299    13.1927     5.2421      4.041    28.7682    38.1144 -9.990e-29
      4.006  44.408165     0.4830    13.1925     5.2389      3.974    28.7683    38.1144 -9.990e-29
      3.937  44.407804     0.4343    13.1922     5.2371      3.906    28.7683    38.1144 -9.990e-29
      3.863  44.407375     0.4221    13.1919     5.2333      3.832    28.7683    38.1143 -9.990e-29
      3.784  44.406908     0.4299    13.1916     5.2328      3.754    28.7683    38.1142 -9.990e-29
      3.697  44.406515     0.4243    13.1913     5.2307      3.668    28.7683    38.1142 -9.990e-29
      3.602  44.406294     0.4100    13.1911     5.2290      3.573    28.7684    38.1142 -9.990e-29
      3.501  44.406171     0.4055    13.1910     5.2261      3.473    28.7684    38.1142 -9.990e-29
      3.399  44.405988     0.4022    13.1908     5.2280      3.372    28.7685    38.1143 -9.990e-29
      3.297  44.405642     0.4454    13.1905     5.2359      3.271    28.7686    38.1143 -9.990e-29
      3.198  44.405174     0.4111    13.1902     5.2387      3.173    28.7686    38.1142 -9.990e-29
      3.104  44.404717     0.3989    13.1899     5.2396      3.079    28.7685    38.1141 -9.990e-29
      3.015  44.404385     0.3834    13.1896     5.2428      2.991    28.7686    38.1142 -9.990e-29
      2.932  44.404259     0.3867    13.1896     5.2409      2.909    28.7686    38.1141 -9.990e-29
      2.853  44.404380     0.3956    13.1897     5.2441      2.830    28.7686    38.1141 -9.990e-29
      2.777  44.404702     0.3967    13.1899     5.2442      2.755    28.7686    38.1143 -9.990e-29
      2.703  44.405024     0.4398    13.1901     5.2426      2.682    28.7687    38.1144 -9.990e-29
      2.631  44.405149     0.3867    13.1901     5.2366      2.610    28.7688    38.1146 -9.990e-29
      2.559  44.405040     0.3867    13.1901     5.2326      2.539    28.7688    38.1145 -9.990e-29
      2.487  44.404820     0.4000    13.1900     5.2302      2.467    28.7687    38.1144 -9.990e-29
      2.415  44.404649     0.3801    13.1899     5.2288      2.396    28.7687    38.1144 -9.990e-29
      2.342  44.404565     0.3657    13.1899     5.2300      2.323    28.7687    38.1143 -9.990e-29
      2.269  44.404600     0.3889    13.1899     5.2280      2.251    28.7687    38.1144 -9.990e-29
      2.193  44.404809     0.3801    13.1901     5.2258      2.176    28.7687    38.1144 -9.990e-29
      2.115  44.405098     0.3724    13.1903     5.2275      2.098    28.7688    38.1146 -9.990e-29
      2.033  44.405356     0.3480    13.1906     5.2310      2.017    28.7687    38.1145 -9.990e-29
      1.948  44.405539     0.3790    13.1908     5.2344      1.933    28.7687    38.1145 -9.990e-29
      1.859  44.405632     0.3491    13.1909     5.2354      1.844    28.7687    38.1146 -9.990e-29
      1.768  44.405556     0.3701    13.1909     5.2405      1.754    28.7686    38.1145 -9.990e-29
      1.678  44.405231     0.3724    13.1907     5.2430      1.665    28.7686    38.1145 -9.990e-29
      1.589  44.404708     0.3746    13.1903     5.2413      1.576    28.7686    38.1144 -9.990e-29
      1.503  44.404138     0.4089    13.1899     5.2404      1.491    28.7686    38.1143 -9.990e-29
      1.421  44.403580     0.3735    13.1894     5.2425      1.410    28.7687    38.1143 -9.990e-29
      1.342  44.403063     0.3613    13.1890     5.2411      1.331    28.7688    38.1143 -9.990e-29
      1.266  44.402636     0.3779    13.1886     5.2393      1.256    28.7689    38.1143 -9.990e-29
      1.193  44.402267     0.3613    13.1883     5.2424      1.184    28.7689    38.1143 -9.990e-29
      1.121  44.401895     0.3447    13.1880     5.2383      1.112    28.7690    38.1142 -9.990e-29
      1.050  44.401608     0.3469    13.1878     5.2380      1.042    28.7690    38.1142 -9.990e-29
      0.980  44.401402     0.3414    13.1876     5.2355      0.972    28.7690    38.1142 -9.990e-29
      0.910  44.401181     0.3370    13.1874     5.2330      0.903    28.7691    38.1143 -9.990e-29
      0.839  44.400957     0.3314    13.1872     5.2281      0.832    28.7692    38.1143 -9.990e-29
      0.771  44.400737     0.3336    13.1870     5.2289      0.765    28.7692    38.1143 -9.990e-29
      0.708  44.400344     0.3447    13.1865     5.2243      0.702    28.7694    38.1144 -9.990e-29
      0.653  44.399460     0.3735    13.1857     5.2232      0.648    28.7696    38.1144 -9.990e-29
      0.609  44.397936     0.3535    13.1846     5.2226      0.604    28.7695    38.1141 -9.990e-29
      0.578  44.396755     0.3535    13.1842     5.2224      0.573    28.7691    38.1134 -9.990e-29
      0.558  44.397502     0.3347    13.1850     5.2213      0.554    28.7688    38.1133 -9.990e-29
      0.545  44.400033     0.3812    13.1867     5.2230      0.541    28.7691    38.1140 -9.990e-29
      0.536  44.402593     0.4133    13.1885     5.2264      0.532    28.7692    38.1147 -9.990e-29
      0.529  44.404220     0.3314    13.1899     5.2258      0.525    28.7690    38.1148 -9.990e-29
      0.523  44.405112     0.3082    13.1909     5.2238      0.519    28.7687    38.1147 -9.990e-29
      0.516  44.405497     0.3491    13.1914     5.2321      0.512    28.7685    38.1146 -9.990e-29
      0.510  44.405380     0.3314    13.1915     5.2358      0.506    28.7683    38.1144 -9.990e-29
      0.507  44.404994     0.3325    13.1914     5.2407      0.503    28.7681    38.1141 -9.990e-29
      0.506  44.404788     0.3469    13.1914     5.2441      0.502    28.7680    38.1139 -9.990e-29
      0.511  44.404833     0.3204    13.1914     5.2461      0.507    28.7680    38.1139 -9.990e-29
      0.523  44.405006     0.3204    13.1917     5.2469      0.519    28.7678    38.1138 -9.990e-29
      0.545  44.405638     0.2739    13.1923     5.2473      0.541    28.7677    38.1138 -9.990e-29
      0.578  44.406889     0.2850    13.1931     5.2452      0.573    28.7678    38.1142 -9.990e-29
      0.622  44.408189     0.2805    13.1940     5.2416      0.617    28.7679    38.1145 -9.990e-29
      0.675  44.409061     0.2805    13.1948     5.2400      0.670    28.7677    38.1145 -9.990e-29
      0.735  44.409486     0.2827    13.1952     5.2405      0.729    28.7676    38.1145 -9.990e-29
      0.802  44.409590     0.2728    13.1954     5.2356      0.796    28.7675    38.1143 0.0000e+00
      0.877  44.409467     0.2706    13.1953     5.2358      0.870    28.7675    38.1143 0.0000e+00
      0.962  44.409141     0.2584    13.1950     5.2303      0.954    28.7675    38.1142 0.0000e+00
      1.057  44.408598     0.2706    13.1945     5.2291      1.049    28.7676    38.1142 0.0000e+00
      1.157  44.408005     0.2628    13.1940     5.2322      1.148    28.7676    38.1141 0.0000e+00
      1.256  44.407590     0.2706    13.1936     5.2313      1.246    28.7676    38.1140 0.0000e+00
      1.347  44.407281     0.2684    13.1932     5.2365      1.336    28.7678    38.1141 0.0000e+00
      1.429  44.406929     0.3038    13.1929     5.2395      1.418    28.7678    38.1140 0.0000e+00
      1.502  44.406595     0.2673    13.1926     5.2422      1.490    28.7678    38.1140 0.0000e+00
      1.572  44.406371     0.2628    13.1923     5.2405      1.560    28.7679    38.1140 0.0000e+00
      1.645  44.406245     0.2894    13.1921     5.2407      1.632    28.7680    38.1141 0.0000e+00
      1.729  44.406268     0.2717    13.1921     5.2335      1.715    28.7680    38.1140 0.0000e+00
      1.829  44.406521     0.2916    13.1922     5.2299      1.814    28.7680    38.1141 0.0000e+00
      1.945  44.406955     0.2938    13.1925     5.2334      1.930    28.7680    38.1142 0.0000e+00
      2.073  44.407522     0.3159    13.1930     5.2283      2.057    28.7679    38.1142 0.0000e+00
      2.206  44.408151     0.2916    13.1934     5.2335      2.188    28.7679    38.1143 0.0000e+00
      2.337  44.408649     0.3193    13.1938     5.2396      2.318    28.7679    38.1143 0.0000e+00
      2.461  44.408926     0.2993    13.1940     5.2442      2.441    28.7678    38.1144 0.0000e+00
      2.575  44.409111     0.3115    13.1942     5.2390      2.555    28.7677    38.1143 0.0000e+00
      2.680  44.409372     0.3060    13.1945     5.2431      2.659    28.7676    38.1142 0.0000e+00
      2.778  44.409944     0.3237    13.1951     5.2370      2.756    28.7674    38.1141 0.0000e+00
      2.874  44.411040     0.3281    13.1960     5.2341      2.851    28.7673    38.1142 0.0000e+00
      2.971  44.412468     0.2894    13.1971     5.2359      2.947    28.7673    38.1144 0.0000e+00
      3.069  44.413710     0.3049    13.1980     5.2358      3.045    28.7673    38.1147 0.0000e+00
      3.170  44.414510     0.3115    13.1987     5.2296      3.145    28.7671    38.1147 0.0000e+00
      3.272  44.414811     0.3347    13.1990     5.2325      3.246    28.7670    38.1146 0.0000e+00
      3.374  44.414543     0.3535    13.1989     5.2370      3.347    28.7669    38.1144 0.0000e+00
      3.477  44.413843     0.3414    13.1985     5.2376      3.449    28.7667    38.1141 0.0000e+00
      3.579  44.413108     0.3491    13.1980     5.2438      3.551    28.7666    38.1138 0.0000e+00
      3.684  44.412670     0.3469    13.1977     5.2488      3.655    28.7666    38.1137 0.0000e+00
      3.792  44.412639     0.3292    13.1976     5.2484      3.762    28.7666    38.1137 0.0000e+00
      3.906  44.412965     0.3558    13.1977     5.2491      3.875    28.7667    38.1139 0.0000e+00
      4.025  44.413428     0.3613    13.1979     5.2541      3.993    28.7668    38.1140 0.0000e+00
      4.149  44.413865     0.3569    13.1982     5.2542      4.116    28.7668    38.1141 0.0000e+00
      4.274  44.414353     0.3724    13.1986     5.2512      4.240    28.7668    38.1141 0.0000e+00
      4.397  44.414841     0.3547    13.1988     5.2463      4.362    28.7669    38.1143 0.0000e+00
      4.513  44.415087     0.3668    13.1990     5.2412      4.477    28.7668    38.1143 0.0000e+00
      4.621  44.415008     0.3823    13.1989     5.2366      4.584    28.7668    38.1143 0.0000e+00
      4.720  44.414733     0.3823    13.1987     5.2343      4.682    28.7668    38.1142 0.0000e+00
      4.812  44.414395     0.3889    13.1984     5.2324      4.774    28.7668    38.1141 0.0000e+00
      4.898  44.414094     0.4155    13.1982     5.2307      4.859    28.7668    38.1140 0.0000e+00
      4.985  44.413951     0.4133    13.1981     5.2260      4.945    28.7667    38.1139 0.0000e+00
      5.076  44.414046     0.4221    13.1981     5.2281      5.036    28.7668    38.1140 0.0000e+00
      5.176  44.414351     0.4299    13.1983     5.2263      5.135    28.7668    38.1140 0.0000e+00
      5.286  44.414757     0.4199    13.1985     5.2228      5.244    28.7668    38.1141 0.0000e+00
      5.405  44.415161     0.3956    13.1988     5.2248      5.362    28.7668    38.1142 0.0000e+00
      5.531  44.415495     0.3901    13.1991     5.2260      5.487    28.7667    38.1141 0.0000e+00
      5.660  44.415763     0.4255    13.1993     5.2268      5.615    28.7667    38.1141 0.0000e+00
      5.787  44.415987     0.4188    13.1995     5.2308      5.741    28.7666    38.1141 0.0000e+00
      5.908  44.416105     0.4376    13.1995     5.2309      5.861    28.7666    38.1141 0.0000e+00
      6.023  44.416028     0.4199    13.1993     5.2296      5.975    28.7667    38.1142 0.0000e+00
      6.134  44.415699     0.4321    13.1990     5.2324      6.085    28.7668    38.1142 0.0000e+00
      6.243  44.415043     0.4133    13.1983     5.2312      6.193    28.7669    38.1142 0.0000e+00
      6.356  44.414014     0.4266    13.1973     5.2354      6.305    28.7671    38.1141 0.0000e+00
      6.474  44.412674     0.4420    13.1961     5.2379      6.423    28.7673    38.1140 0.0000e+00
      6.599  44.411448     0.4564    13.1951     5.2392      6.547    28.7673    38.1138 0.0000e+00
      6.728  44.410831     0.4531    13.1944     5.2397      6.675    28.7675    38.1138 0.0000e+00
      6.856  44.410804     0.4487    13.1942     5.2377      6.801    28.7676    38.1139 0.0000e+00
      6.980  44.411140     0.4487    13.1944     5.2350      6.925    28.7676    38.1140 0.0000e+00
      7.096  44.411632     0.4465    13.1946     5.2330      7.040    28.7678    38.1142 0.0000e+00
      7.202  44.412022     0.4752    13.1949     5.2315      7.145    28.7677    38.1142 0.0000e+00
      7.298  44.412183     0.4277    13.1950     5.2256      7.240    28.7677    38.1143 0.0000e+00
      7.386  44.412255     0.4299    13.1952     5.2259      7.327    28.7675    38.1141 0.0000e+00
      7.472  44.412451     0.4664    13.1954     5.2288      7.413    28.7675    38.1140 0.0000e+00
      7.560  44.412863     0.4841    13.1958     5.2326      7.500    28.7673    38.1140 0.0000e+00
      7.656  44.413409     0.4243    13.1962     5.2348      7.595    28.7673    38.1141 0.0000e+00
      7.764  44.414021     0.4564    13.1967     5.2349      7.702    28.7672    38.1141 0.0000e+00
      7.886  44.414592     0.4730    13.1972     5.2362      7.823    28.7671    38.1141 0.0000e+00
      8.023  44.415045     0.4620    13.1976     5.2360      7.959    28.7670    38.1141 0.0000e+00
      8.170  44.415398     0.4332    13.1979     5.2349      8.105    28.7670    38.1140 0.0000e+00
      8.324  44.415654     0.4310    13.1981     5.2367      8.258    28.7669    38.1140 0.0000e+00
      8.477  44.415839     0.4597    13.1983     5.2348      8.410    28.7668    38.1139 0.0000e+00
      8.623  44.415979     0.5084    13.1983     5.2383      8.554    28.7668    38.1140 0.0000e+00
      8.756  44.416092     0.5073    13.1984     5.2435      8.686    28.7668    38.1139 0.0000e+00
      8.873  44.416140     0.4852    13.1984     5.2418      8.802    28.7668    38.1139 0.0000e+00
      8.973  44.416077     0.4752    13.1983     5.2452      8.902    28.7668    38.1139 0.0000e+00
      9.062  44.415933     0.4996    13.1982     5.2425      8.990    28.7668    38.1138 0.0000e+00
      9.144  44.415809     0.4918    13.1981     5.2408      9.071    28.7667    38.1138 0.0000e+00
      9.226  44.415813     0.4564    13.1981     5.2395      9.153    28.7667    38.1137 0.0000e+00
      9.315  44.416011     0.5018    13.1983     5.2379      9.241    28.7666    38.1137 0.0000e+00
      9.414  44.416348     0.4697    13.1985     5.2338      9.339    28.7667    38.1138 0.0000e+00
      9.523  44.416719     0.4852    13.1987     5.2323      9.447    28.7667    38.1139 0.0000e+00
      9.643  44.416955     0.4996    13.1988     5.2383      9.566    28.7667    38.1140 0.0000e+00
      9.771  44.416901     0.4564    13.1987     5.2368      9.693    28.7668    38.1139 0.0000e+00
      9.905  44.416571     0.4951    13.1984     5.2407      9.826    28.7668    38.1139 0.0000e+00
     10.043  44.416168     0.4985    13.1981     5.2415      9.963    28.7667    38.1137 0.0000e+00
     10.182  44.415957     0.5117    13.1978     5.2414     10.101    28.7668    38.1137 0.0000e+00
     10.318  44.416007     0.4786    13.1977     5.2388     10.236    28.7669    38.1138 0.0000e+00
     10.450  44.416174     0.4963    13.1977     5.2365     10.367    28.7670    38.1139 0.0000e+00
     10.574  44.416280     0.5040    13.1976     5.2370     10.490    28.7671    38.1141 0.0000e+00
     10.690  44.416192     0.4896    13.1974     5.2350     10.605    28.7672    38.1141 0.0000e+00
     10.799  44.415909     0.4852    13.1971     5.2272     10.713    28.7673    38.1141 0.0000e+00
     10.904  44.415558     0.4940    13.1968     5.2273     10.817    28.7673    38.1140 0.0000e+00
     11.006  44.415306     0.5195    13.1966     5.2253     10.918    28.7672    38.1140 0.0000e+00
     11.110  44.415159     0.5317    13.1964     5.2296     11.022    28.7673    38.1140 0.0000e+00
     11.216  44.415025     0.5239    13.1962     5.2308     11.127    28.7674    38.1140 0.0000e+00
     11.328  44.414935     0.5062    13.1961     5.2330     11.238    28.7674    38.1139 0.0000e+00
     11.443  44.415001     0.4730    13.1961     5.2299     11.352    28.7674    38.1140 0.0000e+00
     11.563  44.415240     0.4885    13.1962     5.2350     11.471    28.7674    38.1140 0.0000e+00
     11.683  44.415497     0.5206    13.1963     5.2340     11.590    28.7675    38.1141 0.0000e+00
     11.804  44.415686     0.5195    13.1965     5.2353     11.710    28.7674    38.1141 0.0000e+00
     11.925  44.415995     0.5084    13.1969     5.2328     11.830    28.7672    38.1139 0.0000e+00
     12.045  44.416723     0.5250    13.1976     5.2338     11.949    28.7670    38.1138 0.0000e+00
     12.167  44.417915     0.5062    13.1985     5.2353     12.070    28.7669    38.1140 0.0000e+00
     12.291  44.419286     0.4863    13.1995     5.2366     12.193    28.7669    38.1143 0.0000e+00
     12.418  44.420529     0.5283    13.2004     5.2374     12.319    28.7669    38.1145 0.0000e+00
     12.550  44.421535     0.4896    13.2012     5.2315     12.450    28.7668    38.1146 0.0000e+00
     12.684  44.422390     0.5726    13.2019     5.2333     12.583    28.7667    38.1147 0.0000e+00
     12.818  44.423325     0.5317    13.2027     5.2355     12.716    28.7666    38.1147 0.0000e+00
     12.950  44.424385     0.5272    13.2035     5.2361     12.847    28.7666    38.1149 0.0000e+00
     13.076  44.425298     0.5117    13.2042     5.2351     12.972    28.7665    38.1150 0.0000e+00
     13.193  44.425798     0.5305    13.2046     5.2340     13.088    28.7664    38.1150 0.0000e+00
     13.300  44.425746     0.5460    13.2046     5.2359     13.194    28.7664    38.1149 0.0000e+00
     13.399  44.425254     0.5416    13.2044     5.2362     13.292    28.7662    38.1146 0.0000e+00
     13.493  44.424728     0.5438    13.2041     5.2391     13.386    28.7660    38.1143 0.0000e+00
     13.586  44.424416     0.5162    13.2039     5.2379     13.478    28.7660    38.1142 0.0000e+00
     13.682  44.424293     0.4940    13.2037     5.2416     13.573    28.7661    38.1142 0.0000e+00
     13.786  44.424301     0.5206    13.2037     5.2373     13.676    28.7660    38.1142 0.0000e+00
     13.901  44.424373     0.5250    13.2037     5.2390     13.790    28.7660    38.1142 0.0000e+00
     14.028  44.424520     0.5162    13.2037     5.2392     13.916    28.7661    38.1143 0.0000e+00
     14.166  44.424775     0.5062    13.2039     5.2338     14.053    28.7661    38.1143 0.0000e+00
     14.313  44.425085     0.5062    13.2040     5.2344     14.199    28.7661    38.1144 0.0000e+00
     14.467  44.425403     0.5128    13.2042     5.2339     14.352    28.7661    38.1144 0.0000e+00
     14.621  44.425708     0.4985    13.2044     5.2335     14.504    28.7661    38.1145 0.0000e+00
     14.773  44.425941     0.5062    13.2045     5.2311     14.655    28.7661    38.1145 0.0000e+00
     14.917  44.426010     0.4874    13.2046     5.2347     14.798    28.7660    38.1144 0.0000e+00
     15.051  44.425956     0.5626    13.2045     5.2361     14.931    28.7661    38.1144 0.0000e+00
     15.172  44.425876     0.5206    13.2043     5.2371     15.051    28.7662    38.1145 0.0000e+00
     15.280  44.425704     0.5416    13.2041     5.2422     15.158    28.7662    38.1144 0.0000e+00
     15.378  44.425370     0.5073    13.2039     5.2377     15.255    28.7661    38.1143 0.0000e+00
     15.468  44.424964     0.4918    13.2036     5.2389     15.345    28.7661    38.1142 0.0000e+00
     15.555  44.424644     0.4963    13.2034     5.2391     15.431    28.7660    38.1140 0.0000e+00
     15.644  44.424465     0.5173    13.2032     5.2381     15.519    28.7660    38.1140 0.0000e+00
     15.739  44.424370     0.5272    13.2031     5.2371     15.614    28.7660    38.1140 0.0000e+00
     15.842  44.424338     0.5062    13.2030     5.2343     15.716    28.7661    38.1140 0.0000e+00
     15.953  44.424443     0.5073    13.2031     5.2330     15.826    28.7660    38.1139 0.0000e+00
     16.074  44.424639     0.5007    13.2032     5.2361     15.946    28.7660    38.1140 0.0000e+00
     16.200  44.424819     0.5140    13.2032     5.2297     16.071    28.7661    38.1141 0.0000e+00
     16.330  44.424982     0.5051    13.2033     5.2369     16.200    28.7661    38.1141 0.0000e+00
     16.463  44.425143     0.4918    13.2034     5.2371     16.332    28.7661    38.1141 0.0000e+00
     16.597  44.425278     0.5095    13.2034     5.2369     16.465    28.7661    38.1141 0.0000e+00
     16.733  44.425407     0.4940    13.2034     5.2384     16.600    28.7662    38.1142 0.0000e+00
