       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.867  44.459039     0.3746    13.2301     5.1738      6.812    28.7681    38.1242 -9.990e-29
      6.874  44.459733     0.3912    13.2306     5.1724      6.819    28.7681    38.1244 -9.990e-29
      6.886  44.460338     0.3812    13.2310     5.1737      6.831    28.7682    38.1246 -9.990e-29
      6.900  44.460768     0.3967    13.2314     5.1739      6.845    28.7681    38.1246 -9.990e-29
      6.914  44.461000     0.3779    13.2316     5.1717      6.859    28.7681    38.1246 -9.990e-29
      6.926  44.461056     0.4066    13.2317     5.1694      6.871    28.7680    38.1245 -9.990e-29
      6.935  44.461038     0.3889    13.2318     5.1715      6.880    28.7679    38.1244 -9.990e-29
      6.940  44.461061     0.3889    13.2319     5.1730      6.885    28.7678    38.1243 -9.990e-29
      6.941  44.461062     0.4000    13.2319     5.1743      6.886    28.7678    38.1243 -9.990e-29
      6.938  44.460924     0.4232    13.2318     5.1765      6.883    28.7678    38.1243 -9.990e-29
      6.931  44.460684     0.3878    13.2317     5.1739      6.876    28.7677    38.1242 -9.990e-29
      6.921  44.460423     0.4199    13.2315     5.1768      6.866    28.7677    38.1241 -9.990e-29
      6.910  44.460189     0.4111    13.2313     5.1803      6.855    28.7678    38.1241 -9.990e-29
      6.897  44.460015     0.3724    13.2312     5.1804      6.842    28.7677    38.1241 -9.990e-29
      6.883  44.459896     0.4144    13.2311     5.1786      6.828    28.7677    38.1241 -9.990e-29
      6.871  44.459779     0.3934    13.2310     5.1798      6.816    28.7678    38.1240 -9.990e-29
      6.860  44.459614     0.3889    13.2310     5.1771      6.805    28.7676    38.1239 -9.990e-29
      6.853  44.459374     0.4299    13.2309     5.1769      6.799    28.7676    38.1238 -9.990e-29
      6.849  44.459062     0.3878    13.2308     5.1766      6.795    28.7674    38.1236 -9.990e-29
      6.850  44.458719     0.4011    13.2307     5.1751      6.796    28.7673    38.1233 -9.990e-29
      6.856  44.458406     0.3989    13.2307     5.1803      6.801    28.7670    38.1230 -9.990e-29
      6.864  44.458185     0.3856    13.2306     5.1845      6.809    28.7670    38.1229 -9.990e-29
      6.874  44.458071     0.4033    13.2306     5.1789      6.819    28.7669    38.1228 -9.990e-29
      6.885  44.457933     0.4066    13.2305     5.1780      6.830    28.7669    38.1228 -9.990e-29
      6.893  44.457680     0.3823    13.2304     5.1819      6.838    28.7668    38.1226 -9.990e-29
      6.900  44.457340     0.4343    13.2302     5.1791      6.845    28.7667    38.1225 -9.990e-29
      6.903  44.456945     0.4155    13.2300     5.1764      6.848    28.7666    38.1223 -9.990e-29
      6.903  44.456444     0.4177    13.2296     5.1758      6.848    28.7666    38.1222 -9.990e-29
      6.902  44.455855     0.4465    13.2292     5.1798      6.847    28.7666    38.1221 -9.990e-29
      6.901  44.455265     0.4033    13.2289     5.1811      6.846    28.7665    38.1218 -9.990e-29
      6.901  44.454717     0.4166    13.2286     5.1805      6.846    28.7663    38.1216 -9.990e-29
      6.902  44.454236     0.3724    13.2284     5.1796      6.847    28.7662    38.1213 -9.990e-29
      6.904  44.453828     0.3945    13.2282     5.1772      6.849    28.7661    38.1211 -9.990e-29
      6.908  44.453504     0.4033    13.2281     5.1786      6.853    28.7659    38.1209 -9.990e-29
      6.911  44.453276     0.4011    13.2280     5.1765      6.856    28.7659    38.1208 -9.990e-29
      6.913  44.453124     0.3845    13.2279     5.1686      6.858    28.7658    38.1207 -9.990e-29
      6.913  44.452986     0.4033    13.2278     5.1659      6.858    28.7658    38.1207 -9.990e-29
      6.911  44.452758     0.3735    13.2276     5.1669      6.856    28.7659    38.1207 -9.990e-29
      6.905  44.452397     0.3591    13.2273     5.1685      6.850    28.7659    38.1206 -9.990e-29
      6.898  44.452034     0.3613    13.2271     5.1707      6.843    28.7658    38.1205 -9.990e-29
      6.890  44.451802     0.3768    13.2270     5.1753      6.835    28.7658    38.1204 -9.990e-29
      6.882  44.451690     0.3901    13.2269     5.1749      6.827    28.7658    38.1204 -9.990e-29
      6.875  44.451658     0.3889    13.2269     5.1777      6.820    28.7658    38.1204 -9.990e-29
      6.870  44.451698     0.3735    13.2269     5.1818      6.815    28.7658    38.1204 -9.990e-29
      6.867  44.451742     0.3613    13.2269     5.1781      6.812    28.7658    38.1204 -9.990e-29
      6.868  44.451691     0.3558    13.2270     5.1750      6.813    28.7657    38.1203 -9.990e-29
      6.871  44.451563     0.3701    13.2270     5.1719      6.816    28.7656    38.1202 -9.990e-29
      6.876  44.451488     0.4376    13.2271     5.1681      6.821    28.7654    38.1200 -9.990e-29
      6.883  44.451516     0.3502    13.2272     5.1688      6.828    28.7653    38.1199 -9.990e-29
      6.891  44.451582     0.3679    13.2272     5.1691      6.836    28.7654    38.1200 -9.990e-29
      6.900  44.451604     0.3558    13.2273     5.1648      6.845    28.7653    38.1199 -9.990e-29
      6.908  44.451593     0.3746    13.2274     5.1681      6.853    28.7652    38.1198 -9.990e-29
      6.915  44.451624     0.3425    13.2274     5.1719      6.860    28.7652    38.1198 -9.990e-29
      6.920  44.451711     0.3535    13.2275     5.1735      6.865    28.7652    38.1198 -9.990e-29
      6.923  44.451813     0.3469    13.2275     5.1797      6.868    28.7653    38.1199 -9.990e-29
      6.923  44.451902     0.3491    13.2275     5.1791      6.868    28.7653    38.1200 -9.990e-29
      6.919  44.451919     0.3325    13.2274     5.1818      6.864    28.7654    38.1201 -9.990e-29
      6.913  44.451899     0.3491    13.2273     5.1836      6.858    28.7655    38.1202 -9.990e-29
      6.905  44.451975     0.3336    13.2273     5.1815      6.850    28.7656    38.1202 -9.990e-29
      6.896  44.452219     0.3635    13.2274     5.1823      6.841    28.7657    38.1204 -9.990e-29
      6.888  44.452545     0.3547    13.2275     5.1811      6.833    28.7658    38.1206 -9.990e-29
      6.881  44.452848     0.3270    13.2276     5.1803      6.826    28.7659    38.1208 -9.990e-29
      6.877  44.453106     0.3414    13.2278     5.1823      6.822    28.7659    38.1208 -9.990e-29
      6.876  44.453292     0.3524    13.2279     5.1823      6.821    28.7660    38.1209 -9.990e-29
      6.877  44.453442     0.3535    13.2280     5.1828      6.822    28.7660    38.1210 -9.990e-29
      6.880  44.453618     0.3613    13.2281     5.1872      6.825    28.7660    38.1210 -9.990e-29
      6.885  44.453782     0.4133    13.2282     5.1880      6.830    28.7660    38.1211 -9.990e-29
      6.890  44.453854     0.3480    13.2283     5.1862      6.835    28.7660    38.1211 -9.990e-29
      6.895  44.453835     0.3580    13.2283     5.1854      6.840    28.7660    38.1210 -9.990e-29
      6.899  44.453791     0.3447    13.2283     5.1820      6.844    28.7660    38.1210 -9.990e-29
      6.902  44.453747     0.3635    13.2283     5.1756      6.847    28.7659    38.1209 -9.990e-29
      6.905  44.453685     0.3690    13.2282     5.1726      6.850    28.7660    38.1210 -9.990e-29
      6.907  44.453629     0.3812    13.2281     5.1723      6.852    28.7660    38.1210 -9.990e-29
      6.909  44.453622     0.4011    13.2281     5.1714      6.854    28.7660    38.1210 -9.990e-29
      6.911  44.453665     0.3701    13.2282     5.1676      6.856    28.7660    38.1210 -9.990e-29
      6.913  44.453721     0.3458    13.2282     5.1709      6.858    28.7660    38.1210 -9.990e-29
      6.914  44.453775     0.3613    13.2282     5.1609      6.859    28.7660    38.1211 -9.990e-29
      6.912  44.453803     0.3314    13.2282     5.1648      6.857    28.7661    38.1211 -9.990e-29
      6.908  44.453782     0.3679    13.2282     5.1646      6.853    28.7660    38.1211 -9.990e-29
      6.900  44.453710     0.4022    13.2282     5.1702      6.845    28.7660    38.1210 -9.990e-29
      6.891  44.453655     0.3635    13.2281     5.1723      6.836    28.7661    38.1211 -9.990e-29
      6.881  44.453644     0.3370    13.2281     5.1742      6.826    28.7660    38.1211 -9.990e-29
      6.873  44.453567     0.3513    13.2280     5.1761      6.818    28.7661    38.1211 -9.990e-29
      6.867  44.453409     0.4232    13.2280     5.1770      6.812    28.7660    38.1209 -9.990e-29
      6.865  44.453200     0.3712    13.2279     5.1821      6.810    28.7659    38.1208 -9.990e-29
      6.867  44.452993     0.3513    13.2279     5.1816      6.812    28.7658    38.1206 -9.990e-29
      6.872  44.452930     0.3513    13.2279     5.1805      6.817    28.7657    38.1206 -9.990e-29
      6.880  44.453044     0.3613    13.2280     5.1820      6.825    28.7657    38.1206 -9.990e-29
      6.890  44.453182     0.3790    13.2280     5.1813      6.835    28.7658    38.1207 -9.990e-29
      6.898  44.453279     0.3679    13.2281     5.1786      6.843    28.7658    38.1207 -9.990e-29
      6.906  44.453325     0.4398    13.2281     5.1775      6.851    28.7658    38.1207 -9.990e-29
      6.910  44.453299     0.3701    13.2281     5.1744      6.855    28.7658    38.1207 -9.990e-29
      6.911  44.453173     0.3768    13.2280     5.1700      6.856    28.7658    38.1207 -9.990e-29
      6.908  44.452958     0.3602    13.2279     5.1707      6.853    28.7657    38.1206 -9.990e-29
      6.903  44.452741     0.3757    13.2278     5.1720      6.848    28.7657    38.1205 -9.990e-29
      6.897  44.452601     0.3735    13.2277     5.1737      6.842    28.7657    38.1204 -9.990e-29
      6.890  44.452543     0.3458    13.2277     5.1743      6.835    28.7656    38.1204 -9.990e-29
      6.885  44.452561     0.3414    13.2277     5.1758      6.830    28.7656    38.1204 -9.990e-29
      6.882  44.452653     0.3358    13.2278     5.1797      6.827    28.7656    38.1204 -9.990e-29
      6.882  44.452767     0.3679    13.2279     5.1750      6.827    28.7656    38.1204 -9.990e-29
      6.883  44.452822     0.3524    13.2280     5.1801      6.828    28.7655    38.1204 -9.990e-29
      6.885  44.452776     0.3535    13.2282     5.1791      6.830    28.7653    38.1201 -9.990e-29
      6.887  44.452631     0.3624    13.2283     5.1789      6.832    28.7651    38.1199 -9.990e-29
      6.890  44.452385     0.3381    13.2283     5.1776      6.835    28.7649    38.1196 -9.990e-29
      6.891  44.452058     0.3558    13.2283     5.1782      6.836    28.7647    38.1193 -9.990e-29
      6.892  44.451672     0.3425    13.2281     5.1768      6.837    28.7646    38.1192 -9.990e-29
      6.891  44.451287     0.3956    13.2279     5.1757      6.836    28.7645    38.1190 -9.990e-29
      6.889  44.450973     0.3436    13.2278     5.1771      6.834    28.7643    38.1188 -9.990e-29
      6.887  44.450741     0.3657    13.2276     5.1739      6.832    28.7644    38.1188 -9.990e-29
      6.884  44.450603     0.3779    13.2275     5.1760      6.829    28.7644    38.1187 -9.990e-29
      6.882  44.450560     0.3613    13.2274     5.1753      6.827    28.7644    38.1188 -9.990e-29
      6.880  44.450578     0.3801    13.2273     5.1756      6.825    28.7645    38.1189 -9.990e-29
      6.879  44.450605     0.3901    13.2272     5.1769      6.824    28.7647    38.1190 -9.990e-29
      6.879  44.450596     0.3469    13.2272     5.1772      6.824    28.7647    38.1190 -9.990e-29
      6.882  44.450562     0.3325    13.2272     5.1760      6.827    28.7646    38.1190 -9.990e-29
      6.886  44.450552     0.3270    13.2272     5.1721      6.831    28.7646    38.1190 -9.990e-29
      6.891  44.450561     0.3524    13.2273     5.1764      6.836    28.7645    38.1189 -9.990e-29
      6.897  44.450558     0.3414    13.2273     5.1701      6.842    28.7645    38.1189 -9.990e-29
      6.902  44.450573     0.3624    13.2274     5.1724      6.847    28.7644    38.1188 -9.990e-29
      6.907  44.450608     0.3458    13.2274     5.1690      6.852    28.7645    38.1188 -9.990e-29
      6.910  44.450631     0.3237    13.2273     5.1687      6.855    28.7646    38.1189 -9.990e-29
      6.911  44.450625     0.3447    13.2273     5.1700      6.856    28.7646    38.1189 -9.990e-29
      6.911  44.450542     0.3558    13.2272     5.1761      6.856    28.7646    38.1190 -9.990e-29
      6.910  44.450383     0.3347    13.2271     5.1791      6.855    28.7646    38.1189 -9.990e-29
      6.908  44.450239     0.3469    13.2270     5.1819      6.853    28.7646    38.1189 -9.990e-29
      6.905  44.450214     0.3370    13.2270     5.1858      6.850    28.7646    38.1188 -9.990e-29
      6.901  44.450300     0.3358    13.2270     5.1894      6.846    28.7646    38.1189 -9.990e-29
      6.897  44.450424     0.3558    13.2270     5.1897      6.842    28.7647    38.1191 -9.990e-29
      6.891  44.450499     0.3513    13.2269     5.1881      6.836    28.7649    38.1192 -9.990e-29
      6.885  44.450445     0.3535    13.2268     5.1848      6.830    28.7649    38.1193 -9.990e-29
      6.878  44.450224     0.3558    13.2266     5.1837      6.823    28.7650    38.1193 -9.990e-29
      6.872  44.449946     0.3358    13.2265     5.1809      6.817    28.7649    38.1191 -9.990e-29
      6.867  44.449778     0.3248    13.2264     5.1820      6.812    28.7648    38.1191 -9.990e-29
      6.863  44.449796     0.3856    13.2264     5.1816      6.808    28.7649    38.1191 -9.990e-29
      6.863  44.450028     0.3746    13.2266     5.1821      6.808    28.7648    38.1191 -9.990e-29
      6.864  44.450425     0.3259    13.2268     5.1845      6.809    28.7649    38.1193 -9.990e-29
      6.869  44.450850     0.3370    13.2271     5.1820      6.814    28.7650    38.1194 -9.990e-29
      6.876  44.451206     0.4210    13.2273     5.1832      6.821    28.7650    38.1195 -9.990e-29
      6.884  44.451475     0.3613    13.2275     5.1815      6.829    28.7650    38.1196 -9.990e-29
      6.895  44.451631     0.3370    13.2276     5.1838      6.840    28.7650    38.1196 -9.990e-29
      6.905  44.451719     0.3535    13.2277     5.1813      6.850    28.7650    38.1196 -9.990e-29
      6.915  44.451797     0.3502    13.2278     5.1773      6.860    28.7650    38.1196 -9.990e-29
      6.922  44.451847     0.3635    13.2278     5.1809      6.867    28.7650    38.1196 -9.990e-29
      6.926  44.451843     0.3646    13.2277     5.1784      6.871    28.7651    38.1197 -9.990e-29
      6.925  44.451800     0.3513    13.2276     5.1821      6.870    28.7652    38.1198 -9.990e-29
      6.918  44.451674     0.3701    13.2275     5.1810      6.863    28.7652    38.1197 -9.990e-29
      6.908  44.451438     0.3370    13.2274     5.1829      6.853    28.7651    38.1196 -9.990e-29
      6.894  44.451213     0.4000    13.2273     5.1856      6.839    28.7650    38.1195 -9.990e-29
      6.880  44.451126     0.3635    13.2274     5.1876      6.825    28.7649    38.1193 -9.990e-29
      6.868  44.451168     0.3480    13.2275     5.1878      6.813    28.7648    38.1193 -9.990e-29
      6.860  44.451313     0.3524    13.2276     5.1847      6.805    28.7648    38.1193 -9.990e-29
      6.857  44.451583     0.3812    13.2278     5.1827      6.802    28.7648    38.1194 -9.990e-29
      6.860  44.452022     0.3447    13.2280     5.1843      6.805    28.7649    38.1196 -9.990e-29
      6.869  44.452567     0.2993    13.2282     5.1790      6.814    28.7651    38.1199 -9.990e-29
      6.882  44.453037     0.3414    13.2284     5.1827      6.827    28.7653    38.1202 -9.990e-29
      6.897  44.453341     0.3690    13.2285     5.1789      6.842    28.7654    38.1204 -9.990e-29
      6.913  44.453517     0.3724    13.2286     5.1789      6.858    28.7654    38.1204 -9.990e-29
      6.926  44.453660     0.3502    13.2286     5.1804      6.871    28.7655    38.1205 -9.990e-29
      6.935  44.453836     0.3325    13.2286     5.1815      6.880    28.7657    38.1207 -9.990e-29
      6.939  44.453988     0.3447    13.2286     5.1748      6.884    28.7658    38.1209 -9.990e-29
      6.936  44.454049     0.3414    13.2284     5.1751      6.881    28.7660    38.1211 -9.990e-29
      6.928  44.454008     0.3414    13.2283     5.1800      6.873    28.7661    38.1212 -9.990e-29
      6.915  44.453998     0.3458    13.2283     5.1763      6.860    28.7661    38.1212 -9.990e-29
      6.901  44.454164     0.3392    13.2283     5.1774      6.846    28.7662    38.1213 -9.990e-29
      6.887  44.454474     0.3314    13.2283     5.1771      6.832    28.7665    38.1216 -9.990e-29
      6.875  44.454884     0.3569    13.2284     5.1752      6.820    28.7667    38.1219 -9.990e-29
      6.867  44.455335     0.3635    13.2286     5.1707      6.812    28.7668    38.1222 -9.990e-29
      6.863  44.455698     0.3823    13.2287     5.1675      6.808    28.7670    38.1224 -9.990e-29
      6.863  44.455918     0.3414    13.2288     5.1668      6.808    28.7671    38.1225 -9.990e-29
      6.865  44.455973     0.3945    13.2288     5.1659      6.810    28.7671    38.1226 -9.990e-29
      6.870  44.455847     0.3657    13.2287     5.1698      6.815    28.7671    38.1226 -9.990e-29
      6.875  44.455586     0.3668    13.2286     5.1723      6.820    28.7670    38.1224 -9.990e-29
      6.882  44.455276     0.3480    13.2285     5.1741      6.827    28.7669    38.1222 -9.990e-29
      6.888  44.454977     0.3491    13.2283     5.1771      6.833    28.7668    38.1221 -9.990e-29
      6.894  44.454782     0.3701    13.2282     5.1843      6.839    28.7668    38.1220 -9.990e-29
      6.899  44.454795     0.3513    13.2282     5.1838      6.844    28.7668    38.1221 -9.990e-29
      6.903  44.455047     0.3513    13.2282     5.1827      6.848    28.7670    38.1223 -9.990e-29
      6.905  44.455405     0.3646    13.2282     5.1830      6.850    28.7673    38.1226 -9.990e-29
      6.905  44.455568     0.3535    13.2281     5.1847      6.850    28.7675    38.1229 -9.990e-29
      6.903  44.455368     0.3779    13.2280     5.1804      6.848    28.7674    38.1228 -9.990e-29
      6.898  44.454952     0.3967    13.2279     5.1795      6.843    28.7672    38.1225 -9.990e-29
      6.893  44.454601     0.3812    13.2278     5.1757      6.838    28.7671    38.1223 -9.990e-29
      6.887  44.454501     0.4188    13.2278     5.1684      6.832    28.7670    38.1222 -9.990e-29
      6.881  44.454652     0.3801    13.2279     5.1718      6.826    28.7670    38.1222 -9.990e-29
      6.878  44.454904     0.4255    13.2280     5.1660      6.823    28.7671    38.1224 -9.990e-29
      6.878  44.455157     0.3867    13.2281     5.1653      6.823    28.7672    38.1225 -9.990e-29
      6.880  44.455510     0.3701    13.2282     5.1599      6.825    28.7673    38.1227 -9.990e-29
      6.884  44.456041     0.3923    13.2284     5.1654      6.829    28.7675    38.1231 -9.990e-29
      6.888  44.456566     0.4509    13.2285     5.1627      6.833    28.7678    38.1235 -9.990e-29
      6.892  44.456771     0.3878    13.2286     5.1642      6.837    28.7679    38.1236 -9.990e-29
      6.895  44.456503     0.3801    13.2285     5.1702      6.840    28.7678    38.1234 -9.990e-29
      6.895  44.455912     0.3923    13.2284     5.1726      6.840    28.7674    38.1229 -9.990e-29
      6.894  44.455244     0.3679    13.2283     5.1748      6.839    28.7670    38.1224 -9.990e-29
      6.893  44.454644     0.3901    13.2281     5.1791      6.838    28.7668    38.1220 -9.990e-29
      6.892  44.454153     0.3701    13.2280     5.1787      6.837    28.7665    38.1216 -9.990e-29
      6.893  44.453774     0.3580    13.2280     5.1799      6.838    28.7662    38.1213 -9.990e-29
      6.895  44.453489     0.4000    13.2282     5.1790      6.840    28.7658    38.1208 -9.990e-29
      6.899  44.453251     0.3823    13.2284     5.1797      6.844    28.7655    38.1204 -9.990e-29
      6.903  44.453040     0.3878    13.2286     5.1795      6.848    28.7651    38.1200 -9.990e-29
      6.906  44.452819     0.3978    13.2287     5.1758      6.851    28.7648    38.1196 -9.990e-29
      6.908  44.452547     0.4199    13.2287     5.1737      6.853    28.7646    38.1194 -9.990e-29
      6.906  44.452245     0.3845    13.2286     5.1758      6.851    28.7645    38.1192 -9.990e-29
      6.902  44.451964     0.3945    13.2284     5.1742      6.847    28.7645    38.1191 -9.990e-29
      6.895  44.451721     0.3823    13.2282     5.1736      6.840    28.7645    38.1191 -9.990e-29
      6.887  44.451578     0.4089    13.2280     5.1757      6.832    28.7646    38.1192 -9.990e-29
      6.880  44.451574     0.3834    13.2280     5.1763      6.825    28.7646    38.1192 -9.990e-29
      6.875  44.451687     0.3801    13.2281     5.1779      6.820    28.7646    38.1192 -9.990e-29
      6.873  44.451982     0.3724    13.2282     5.1758      6.818    28.7647    38.1194 -9.990e-29
      6.875  44.452537     0.3657    13.2283     5.1775      6.820    28.7650    38.1198 -9.990e-29
      6.879  44.453337     0.3181    13.2284     5.1785      6.824    28.7655    38.1205 -9.990e-29
      6.883  44.454205     0.4266    13.2285     5.1806      6.828    28.7661    38.1212 -9.990e-29
      6.886  44.454851     0.3358    13.2285     5.1800      6.831    28.7666    38.1218 -9.990e-29
      6.885  44.455153     0.2982    13.2284     5.1786      6.830    28.7669    38.1222 -9.990e-29
      6.880  44.455078     0.3060    13.2283     5.1780      6.825    28.7669    38.1222 -9.990e-29
      6.871  44.454661     0.3215    13.2281     5.1791      6.816    28.7668    38.1220 -9.990e-29
      6.859  44.454215     0.3591    13.2279     5.1828      6.804    28.7667    38.1218 -9.990e-29
      6.846  44.454022     0.3336    13.2278     5.1816      6.792    28.7666    38.1217 -9.990e-29
      6.835  44.454090     0.3425    13.2277     5.1841      6.781    28.7668    38.1219 -9.990e-29
      6.825  44.454358     0.4443    13.2277     5.1820      6.771    28.7670    38.1222 -9.990e-29
      6.818  44.454878     0.3735    13.2278     5.1771      6.764    28.7673    38.1226 -9.990e-29
      6.812  44.455611     0.3624    13.2279     5.1762      6.758    28.7677    38.1232 -9.990e-29
      6.804  44.456256     0.3403    13.2281     5.1726      6.750    28.7680    38.1236 -9.990e-29
      6.793  44.456629     0.3724    13.2281     5.1705      6.739    28.7683    38.1240 -9.990e-29
      6.776  44.456800     0.3624    13.2281     5.1725      6.722    28.7684    38.1241 -9.990e-29
      6.751  44.456798     0.3735    13.2280     5.1736      6.697    28.7685    38.1242 -9.990e-29
      6.716  44.456645     0.3978    13.2279     5.1760      6.663    28.7685    38.1242 -9.990e-29
      6.672  44.456460     0.3923    13.2279     5.1770      6.619    28.7684    38.1241 -9.990e-29
      6.620  44.456347     0.3746    13.2278     5.1741      6.567    28.7684    38.1241 -9.990e-29
      6.563  44.456285     0.4055    13.2278     5.1729      6.511    28.7684    38.1240 -9.990e-29
      6.503  44.456192     0.3878    13.2278     5.1657      6.451    28.7684    38.1240 -9.990e-29
      6.445  44.456023     0.4011    13.2277     5.1648      6.394    28.7684    38.1239 -9.990e-29
      6.390  44.455778     0.4155    13.2276     5.1610      6.339    28.7683    38.1238 -9.990e-29
      6.340  44.455536     0.3724    13.2275     5.1592      6.290    28.7682    38.1237 -9.990e-29
      6.296  44.455373     0.3989    13.2275     5.1624      6.246    28.7681    38.1236 -9.990e-29
      6.255  44.455240     0.3878    13.2276     5.1645      6.205    28.7679    38.1234 -9.990e-29
      6.217  44.455095     0.4144    13.2276     5.1724      6.168    28.7678    38.1233 -9.990e-29
      6.179  44.454987     0.4022    13.2277     5.1698      6.130    28.7677    38.1231 -9.990e-29
      6.139  44.454921     0.4111    13.2277     5.1791      6.090    28.7676    38.1230 -9.990e-29
      6.095  44.454884     0.4232    13.2277     5.1814      6.047    28.7676    38.1230 -9.990e-29
      6.046  44.454900     0.3967    13.2277     5.1856      5.998    28.7677    38.1230 -9.990e-29
      5.993  44.455034     0.4199    13.2278     5.1813      5.945    28.7677    38.1231 -9.990e-29
      5.934  44.455261     0.3889    13.2279     5.1850      5.887    28.7678    38.1232 -9.990e-29
      5.873  44.455489     0.3889    13.2280     5.1845      5.826    28.7679    38.1234 -9.990e-29
      5.810  44.455652     0.3679    13.2280     5.1855      5.764    28.7680    38.1236 -9.990e-29
      5.746  44.455707     0.3790    13.2279     5.1862      5.700    28.7682    38.1238 -9.990e-29
      5.684  44.455654     0.3646    13.2278     5.1876      5.639    28.7682    38.1238 -9.990e-29
      5.624  44.455545     0.5018    13.2277     5.1874      5.579    28.7683    38.1239 -9.990e-29
      5.566  44.455410     0.4089    13.2276     5.1879      5.522    28.7683    38.1239 -9.990e-29
      5.511  44.455252     0.4277    13.2275     5.1934      5.467    28.7683    38.1238 -9.990e-29
      5.458  44.455089     0.3635    13.2274     5.1891      5.415    28.7683    38.1238 -9.990e-29
      5.409  44.454988     0.3967    13.2274     5.1859      5.366    28.7682    38.1237 -9.990e-29
      5.363  44.454982     0.4022    13.2274     5.1855      5.320    28.7682    38.1237 -9.990e-29
      5.320  44.455022     0.3657    13.2274     5.1861      5.278    28.7683    38.1238 -9.990e-29
      5.279  44.455079     0.4055    13.2275     5.1836      5.237    28.7682    38.1238 -9.990e-29
      5.238  44.455161     0.3856    13.2276     5.1856      5.196    28.7682    38.1238 -9.990e-29
      5.195  44.455207     0.3679    13.2277     5.1803      5.154    28.7682    38.1237 -9.990e-29
      5.149  44.455123     0.4553    13.2277     5.1818      5.108    28.7681    38.1237 -9.990e-29
      5.099  44.454957     0.3834    13.2277     5.1815      5.058    28.7680    38.1235 -9.990e-29
      5.044  44.454804     0.3989    13.2277     5.1783      5.004    28.7679    38.1234 -9.990e-29
      4.986  44.454662     0.4055    13.2277     5.1742      4.946    28.7678    38.1233 -9.990e-29
      4.926  44.454434     0.4033    13.2277     5.1701      4.887    28.7677    38.1231 -9.990e-29
      4.865  44.454061     0.3989    13.2277     5.1709      4.826    28.7674    38.1228 -9.990e-29
      4.805  44.453574     0.3901    13.2275     5.1704      4.767    28.7673    38.1225 -9.990e-29
      4.747  44.453069     0.3945    13.2273     5.1670      4.709    28.7671    38.1223 -9.990e-29
      4.692  44.452688     0.4177    13.2271     5.1692      4.655    28.7670    38.1221 -9.990e-29
      4.640  44.452531     0.4122    13.2270     5.1737      4.603    28.7670    38.1221 -9.990e-29
      4.590  44.452498     0.3624    13.2269     5.1756      4.554    28.7671    38.1222 -9.990e-29
      4.540  44.452425     0.4033    13.2268     5.1806      4.504    28.7672    38.1223 -9.990e-29
      4.489  44.452278     0.3889    13.2267     5.1811      4.453    28.7672    38.1222 -9.990e-29
      4.437  44.452107     0.3823    13.2266     5.1755      4.402    28.7672    38.1222 -9.990e-29
      4.384  44.451958     0.3657    13.2266     5.1757      4.349    28.7671    38.1221 -9.990e-29
      4.330  44.451838     0.3845    13.2267     5.1780      4.296    28.7669    38.1219 -9.990e-29
      4.276  44.451678     0.3889    13.2267     5.1764      4.242    28.7668    38.1218 -9.990e-29
      4.225  44.451418     0.3724    13.2266     5.1774      4.191    28.7667    38.1216 -9.990e-29
      4.177  44.451088     0.3812    13.2265     5.1804      4.144    28.7666    38.1214 -9.990e-29
      4.133  44.450774     0.3679    13.2264     5.1779      4.100    28.7665    38.1213 -9.990e-29
      4.093  44.450528     0.3547    13.2263     5.1807      4.060    28.7664    38.1211 -9.990e-29
      4.055  44.450343     0.3945    13.2262     5.1758      4.023    28.7664    38.1211 -9.990e-29
      4.018  44.450222     0.3801    13.2262     5.1739      3.986    28.7663    38.1210 -9.990e-29
      3.978  44.450163     0.3635    13.2261     5.1678      3.946    28.7664    38.1211 -9.990e-29
      3.934  44.450155     0.3580    13.2261     5.1656      3.903    28.7664    38.1211 -9.990e-29
      3.886  44.450191     0.3613    13.2262     5.1636      3.855    28.7663    38.1210 -9.990e-29
      3.833  44.450353     0.3635    13.2263     5.1626      3.803    28.7664    38.1211 -9.990e-29
      3.776  44.450650     0.3613    13.2265     5.1666      3.746    28.7664    38.1212 -9.990e-29
      3.717  44.450922     0.3502    13.2267     5.1705      3.687    28.7664    38.1213 -9.990e-29
      3.657  44.451056     0.3547    13.2268     5.1702      3.628    28.7665    38.1214 -9.990e-29
      3.598  44.451052     0.3281    13.2269     5.1677      3.569    28.7664    38.1213 -9.990e-29
      3.542  44.450941     0.3679    13.2268     5.1644      3.514    28.7664    38.1213 -9.990e-29
      3.488  44.450822     0.3547    13.2268     5.1629      3.460    28.7663    38.1212 -9.990e-29
      3.437  44.450741     0.3480    13.2268     5.1648      3.410    28.7663    38.1212 -9.990e-29
      3.389  44.450655     0.3746    13.2268     5.1625      3.362    28.7662    38.1211 -9.990e-29
      3.343  44.450542     0.3370    13.2268     5.1662      3.316    28.7662    38.1210 -9.990e-29
      3.300  44.450437     0.3701    13.2269     5.1680      3.274    28.7660    38.1208 -9.990e-29
      3.261  44.450405     0.3325    13.2270     5.1723      3.235    28.7659    38.1207 -9.990e-29
      3.224  44.450496     0.3580    13.2271     5.1752      3.198    28.7659    38.1207 -9.990e-29
      3.189  44.450676     0.3414    13.2272     5.1807      3.164    28.7659    38.1208 -9.990e-29
