       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.226  44.471664     0.5682    13.2482     5.1301      6.177    28.7598    38.1185 -9.990e-29
      6.234  44.471675     0.5151    13.2481     5.1334      6.184    28.7599    38.1186 -9.990e-29
      6.239  44.471697     0.5317    13.2481     5.1351      6.189    28.7599    38.1186 -9.990e-29
      6.239  44.471583     0.5538    13.2479     5.1372      6.189    28.7600    38.1187 -9.990e-29
      6.235  44.471303     0.5151    13.2476     5.1427      6.185    28.7601    38.1187 -9.990e-29
      6.226  44.470868     0.4996    13.2473     5.1438      6.177    28.7601    38.1186 -9.990e-29
      6.211  44.470304     0.5814    13.2469     5.1491      6.162    28.7601    38.1185 -9.990e-29
      6.192  44.469741     0.4741    13.2465     5.1456      6.143    28.7601    38.1183 -9.990e-29
      6.171  44.469285     0.5173    13.2461     5.1432      6.122    28.7601    38.1183 -9.990e-29
      6.149  44.468882     0.4797    13.2458     5.1404      6.100    28.7601    38.1182 -9.990e-29
      6.129  44.468381     0.5084    13.2454     5.1427      6.080    28.7602    38.1182 -9.990e-29
      6.114  44.467713     0.4420    13.2449     5.1340      6.065    28.7602    38.1180 -9.990e-29
      6.106  44.466946     0.4752    13.2444     5.1330      6.057    28.7601    38.1178 -9.990e-29
      6.108  44.466240     0.4918    13.2439     5.1284      6.059    28.7601    38.1176 -9.990e-29
      6.119  44.465778     0.4509    13.2436     5.1248      6.070    28.7600    38.1175 -9.990e-29
      6.138  44.465713     0.4609    13.2436     5.1288      6.089    28.7600    38.1174 -9.990e-29
      6.162  44.466143     0.4432    13.2438     5.1265      6.113    28.7601    38.1176 -9.990e-29
      6.187  44.466975     0.4387    13.2441     5.1288      6.138    28.7604    38.1181 -9.990e-29
      6.211  44.467804     0.4365    13.2443     5.1278      6.162    28.7608    38.1187 -9.990e-29
      6.230  44.468115     0.4476    13.2442     5.1243      6.180    28.7611    38.1191 -9.990e-29
      6.241  44.467767     0.4299    13.2437     5.1292      6.191    28.7614    38.1192 -9.990e-29
      6.245  44.467000     0.4432    13.2431     5.1284      6.195    28.7614    38.1191 -9.990e-29
      6.241  44.466058     0.4055    13.2425     5.1270      6.191    28.7613    38.1188 -9.990e-29
      6.231  44.465173     0.4232    13.2420     5.1254      6.181    28.7611    38.1185 -9.990e-29
      6.216  44.464528     0.4631    13.2417     5.1270      6.167    28.7609    38.1181 -9.990e-29
      6.199  44.464124     0.4852    13.2415     5.1329      6.150    28.7608    38.1180 -9.990e-29
      6.182  44.463893     0.4255    13.2415     5.1361      6.133    28.7607    38.1178 -9.990e-29
      6.166  44.463800     0.4078    13.2415     5.1408      6.117    28.7606    38.1177 -9.990e-29
      6.154  44.463870     0.4343    13.2417     5.1428      6.105    28.7605    38.1175 -9.990e-29
      6.144  44.464076     0.4133    13.2419     5.1506      6.095    28.7604    38.1175 -9.990e-29
      6.138  44.464317     0.4078    13.2421     5.1454      6.089    28.7604    38.1176 -9.990e-29
      6.136  44.464509     0.3912    13.2423     5.1432      6.087    28.7603    38.1176 -9.990e-29
      6.137  44.464641     0.4155    13.2424     5.1412      6.088    28.7603    38.1176 -9.990e-29
      6.141  44.464728     0.4000    13.2425     5.1376      6.092    28.7603    38.1176 -9.990e-29
      6.148  44.464848     0.4498    13.2425     5.1357      6.099    28.7604    38.1177 -9.990e-29
      6.158  44.465137     0.4398    13.2426     5.1336      6.109    28.7605    38.1179 -9.990e-29
      6.170  44.465623     0.4266    13.2427     5.1370      6.121    28.7608    38.1182 -9.990e-29
      6.183  44.466304     0.4343    13.2428     5.1430      6.134    28.7612    38.1188 -9.990e-29
      6.195  44.467322     0.4465    13.2429     5.1462      6.146    28.7618    38.1196 -9.990e-29
      6.206  44.468760     0.4653    13.2429     5.1530      6.157    28.7629    38.1210 -9.990e-29
      6.215  44.470267     0.4199    13.2429     5.1467      6.166    28.7640    38.1225 -9.990e-29
      6.221  44.471292     0.4122    13.2427     5.1456      6.172    28.7650    38.1236 -9.990e-29
      6.223  44.471656     0.4199    13.2422     5.1469      6.174    28.7658    38.1245 -9.990e-29
      6.223  44.471557     0.4111    13.2417     5.1423      6.174    28.7662    38.1249 -9.990e-29
      6.221  44.471223     0.3967    13.2411     5.1464      6.172    28.7665    38.1252 -9.990e-29
      6.216  44.470834     0.4255    13.2406     5.1495      6.167    28.7667    38.1253 -9.990e-29
      6.209  44.470451     0.4697    13.2402     5.1556      6.160    28.7668    38.1254 -9.990e-29
      6.202  44.470056     0.4188    13.2400     5.1569      6.153    28.7667    38.1252 -9.990e-29
      6.194  44.469747     0.4144    13.2398     5.1597      6.145    28.7667    38.1251 -9.990e-29
      6.186  44.469824     0.4055    13.2399     5.1591      6.137    28.7667    38.1251 -9.990e-29
      6.180  44.470343     0.4066    13.2402     5.1550      6.131    28.7668    38.1253 -9.990e-29
      6.175  44.471026     0.3845    13.2407     5.1520      6.126    28.7668    38.1254 -9.990e-29
      6.171  44.471602     0.4166    13.2411     5.1370      6.122    28.7668    38.1256 -9.990e-29
      6.170  44.471891     0.4487    13.2415     5.1347      6.121    28.7666    38.1255 -9.990e-29
      6.171  44.471806     0.4277    13.2418     5.1253      6.122    28.7663    38.1251 -9.990e-29
      6.172  44.471401     0.5671    13.2421     5.1311      6.123    28.7657    38.1244 -9.990e-29
      6.172  44.470903     0.5095    13.2424     5.1305      6.123    28.7650    38.1236 -9.990e-29
      6.171  44.470632     0.5394    13.2426     5.1372      6.122    28.7646    38.1231 -9.990e-29
      6.169  44.470443     0.5073    13.2426     5.1408      6.120    28.7645    38.1230 -9.990e-29
      6.166  44.469970     0.5173    13.2425     5.1473      6.117    28.7642    38.1226 -9.990e-29
      6.163  44.469463     0.5084    13.2423     5.1510      6.114    28.7640    38.1223 -9.990e-29
      6.162  44.469472     0.5560    13.2423     5.1531      6.113    28.7640    38.1223 -9.990e-29
      6.165  44.470130     0.5516    13.2423     5.1534      6.116    28.7645    38.1230 -9.990e-29
      6.173  44.471218     0.5748    13.2424     5.1558      6.124    28.7652    38.1239 -9.990e-29
      6.186  44.472508     0.5394    13.2425     5.1599      6.137    28.7661    38.1250 -9.990e-29
      6.204  44.473934     0.5328    13.2427     5.1616      6.155    28.7670    38.1262 -9.990e-29
      6.223  44.475272     0.5317    13.2428     5.1634      6.174    28.7679    38.1274 -9.990e-29
      6.241  44.476209     0.5394    13.2430     5.1689      6.191    28.7684    38.1281 -9.990e-29
      6.253  44.476664     0.5604    13.2430     5.1681      6.203    28.7687    38.1285 -9.990e-29
      6.258  44.476753     0.5527    13.2430     5.1732      6.208    28.7688    38.1286 -9.990e-29
      6.252  44.476638     0.5682    13.2429     5.1759      6.202    28.7688    38.1286 -9.990e-29
      6.238  44.476513     0.5460    13.2429     5.1781      6.188    28.7687    38.1285 -9.990e-29
      6.215  44.476458     0.5206    13.2430     5.1788      6.166    28.7685    38.1283 -9.990e-29
      6.189  44.476517     0.5106    13.2432     5.1809      6.140    28.7684    38.1282 -9.990e-29
      6.162  44.476706     0.4918    13.2436     5.1745      6.113    28.7682    38.1280 -9.990e-29
      6.140  44.476987     0.4985    13.2441     5.1667      6.091    28.7679    38.1278 -9.990e-29
      6.125  44.477311     0.4874    13.2447     5.1589      6.076    28.7675    38.1275 -9.990e-29
      6.119  44.477678     0.4940    13.2454     5.1528      6.070    28.7671    38.1271 -9.990e-29
      6.122  44.478296     0.6157    13.2464     5.1483      6.073    28.7666    38.1267 -9.990e-29
      6.135  44.479319     0.5460    13.2475     5.1401      6.086    28.7663    38.1266 -9.990e-29
      6.156  44.480509     0.5626    13.2486     5.1349      6.107    28.7660    38.1266 -9.990e-29
      6.180  44.481621     0.5892    13.2494     5.1387      6.131    28.7661    38.1269 -9.990e-29
      6.205  44.482576     0.5582    13.2499     5.1399      6.156    28.7663    38.1273 -9.990e-29
      6.228  44.483072     0.6456    13.2500     5.1467      6.178    28.7665    38.1276 -9.990e-29
      6.245  44.483104     0.5980    13.2498     5.1485      6.195    28.7668    38.1279 -9.990e-29
      6.254  44.482900     0.5870    13.2494     5.1598      6.204    28.7670    38.1281 -9.990e-29
      6.255  44.482456     0.5715    13.2490     5.1597      6.205    28.7671    38.1280 -9.990e-29
      6.248  44.481858     0.5914    13.2487     5.1680      6.198    28.7669    38.1278 -9.990e-29
      6.235  44.481373     0.7009    13.2486     5.1684      6.185    28.7667    38.1274 -9.990e-29
      6.216  44.481214     0.6002    13.2488     5.1731      6.167    28.7664    38.1271 -9.990e-29
      6.196  44.481427     0.5892    13.2492     5.1744      6.147    28.7661    38.1269 -9.990e-29
      6.175  44.481919     0.5837    13.2498     5.1641      6.126    28.7659    38.1267 -9.990e-29
      6.156  44.482528     0.5914    13.2506     5.1640      6.107    28.7656    38.1265 -9.990e-29
      6.141  44.482992     0.5748    13.2512     5.1579      6.092    28.7653    38.1264 -9.990e-29
      6.132  44.483181     0.5272    13.2518     5.1551      6.083    28.7649    38.1260 -9.990e-29
      6.130  44.483327     0.5405    13.2522     5.1490      6.081    28.7646    38.1257 -9.990e-29
      6.135  44.483709     0.5516    13.2525     5.1531      6.086    28.7646    38.1258 -9.990e-29
      6.147  44.484312     0.6014    13.2527     5.1555      6.098    28.7648    38.1261 -9.990e-29
      6.165  44.484838     0.5969    13.2526     5.1622      6.116    28.7653    38.1267 -9.990e-29
      6.185  44.484809     0.6368    13.2520     5.1683      6.136    28.7659    38.1273 -9.990e-29
      6.206  44.484214     0.5958    13.2512     5.1694      6.157    28.7662    38.1275 -9.990e-29
      6.222  44.483508     0.5980    13.2504     5.1675      6.173    28.7665    38.1277 -9.990e-29
      6.234  44.482848     0.6246    13.2496     5.1733      6.184    28.7668    38.1278 -9.990e-29
      6.239  44.482188     0.5892    13.2489     5.1694      6.189    28.7670    38.1279 -9.990e-29
      6.236  44.481636     0.5748    13.2484     5.1641      6.186    28.7671    38.1279 -9.990e-29
      6.228  44.481390     0.5991    13.2482     5.1604      6.178    28.7671    38.1278 -9.990e-29
      6.215  44.481481     0.5892    13.2483     5.1563      6.166    28.7670    38.1278 -9.990e-29
      6.198  44.481678     0.5814    13.2483     5.1534      6.149    28.7672    38.1280 -9.990e-29
      6.182  44.481807     0.5317    13.2484     5.1502      6.133    28.7672    38.1280 -9.990e-29
      6.168  44.481828     0.5870    13.2483     5.1515      6.119    28.7673    38.1282 -9.990e-29
      6.158  44.481798     0.5737    13.2482     5.1493      6.109    28.7674    38.1283 -9.990e-29
      6.154  44.481810     0.7618    13.2481     5.1497      6.105    28.7675    38.1284 -9.990e-29
      6.157  44.481947     0.5814    13.2482     5.1507      6.108    28.7675    38.1284 -9.990e-29
      6.165  44.482164     0.5903    13.2482     5.1532      6.116    28.7677    38.1286 -9.990e-29
      6.176  44.482315     0.5980    13.2482     5.1568      6.127    28.7678    38.1287 -9.990e-29
      6.188  44.482232     0.6157    13.2481     5.1590      6.139    28.7678    38.1288 -9.990e-29
      6.198  44.481877     0.6268    13.2479     5.1627      6.149    28.7677    38.1286 -9.990e-29
      6.204  44.481391     0.6080    13.2475     5.1634      6.155    28.7678    38.1285 -9.990e-29
      6.205  44.480979     0.5925    13.2473     5.1605      6.156    28.7677    38.1283 -9.990e-29
      6.201  44.480741     0.6058    13.2471     5.1608      6.152    28.7677    38.1283 -9.990e-29
      6.193  44.480744     0.6135    13.2472     5.1611      6.144    28.7676    38.1282 -9.990e-29
      6.185  44.480900     0.6168    13.2473     5.1618      6.136    28.7676    38.1283 -9.990e-29
      6.177  44.481012     0.5958    13.2474     5.1606      6.128    28.7676    38.1283 -9.990e-29
      6.173  44.481011     0.6124    13.2476     5.1609      6.124    28.7674    38.1281 -9.990e-29
      6.173  44.480938     0.5903    13.2477     5.1642      6.124    28.7672    38.1279 -9.990e-29
      6.178  44.480868     0.5814    13.2478     5.1637      6.129    28.7671    38.1277 -9.990e-29
      6.185  44.480909     0.6290    13.2479     5.1634      6.136    28.7670    38.1277 -9.990e-29
      6.194  44.481057     0.6202    13.2479     5.1673      6.145    28.7671    38.1278 -9.990e-29
      6.203  44.481136     0.5903    13.2478     5.1668      6.154    28.7673    38.1280 -9.990e-29
      6.208  44.481008     0.6179    13.2477     5.1703      6.159    28.7673    38.1280 -9.990e-29
      6.210  44.480723     0.6102    13.2476     5.1699      6.161    28.7672    38.1278 -9.990e-29
      6.207  44.480390     0.6600    13.2476     5.1712      6.158    28.7669    38.1275 -9.990e-29
      6.202  44.480112     0.5848    13.2476     5.1746      6.153    28.7667    38.1272 -9.990e-29
      6.195  44.480082     0.6445    13.2479     5.1792      6.146    28.7664    38.1269 -9.990e-29
      6.188  44.480373     0.5991    13.2482     5.1696      6.139    28.7663    38.1269 -9.990e-29
      6.183  44.480859     0.6677    13.2486     5.1691      6.134    28.7663    38.1269 -9.990e-29
      6.180  44.481398     0.6179    13.2489     5.1642      6.131    28.7664    38.1272 -9.990e-29
      6.180  44.481940     0.6246    13.2491     5.1648      6.131    28.7666    38.1275 -9.990e-29
      6.181  44.482334     0.5914    13.2491     5.1610      6.132    28.7669    38.1279 -9.990e-29
      6.184  44.482429     0.6124    13.2490     5.1595      6.135    28.7671    38.1280 -9.990e-29
      6.186  44.482293     0.6257    13.2488     5.1583      6.137    28.7672    38.1281 -9.990e-29
      6.188  44.482035     0.6168    13.2485     5.1601      6.139    28.7673    38.1282 -9.990e-29
      6.189  44.481710     0.6290    13.2482     5.1624      6.140    28.7673    38.1282 -9.990e-29
      6.189  44.481413     0.5859    13.2480     5.1640      6.140    28.7673    38.1281 -9.990e-29
      6.188  44.481155     0.6456    13.2477     5.1668      6.139    28.7674    38.1281 -9.990e-29
      6.187  44.480964     0.5903    13.2476     5.1654      6.138    28.7674    38.1280 -9.990e-29
      6.187  44.480989     0.6323    13.2477     5.1586      6.138    28.7673    38.1280 -9.990e-29
      6.189  44.481351     0.5936    13.2481     5.1582      6.140    28.7672    38.1279 -9.990e-29
      6.193  44.482002     0.6323    13.2486     5.1530      6.144    28.7671    38.1280 -9.990e-29
      6.198  44.482809     0.5903    13.2494     5.1498      6.149    28.7670    38.1280 -9.990e-29
      6.205  44.483586     0.6489    13.2501     5.1496      6.156    28.7668    38.1280 -9.990e-29
      6.212  44.484179     0.6014    13.2507     5.1467      6.163    28.7667    38.1280 -9.990e-29
      6.218  44.484561     0.6202    13.2512     5.1458      6.169    28.7665    38.1279 -9.990e-29
      6.223  44.484796     0.6157    13.2516     5.1530      6.174    28.7663    38.1277 -9.990e-29
      6.226  44.484835     0.6412    13.2518     5.1511      6.177    28.7661    38.1275 -9.990e-29
      6.227  44.484626     0.5814    13.2518     5.1564      6.177    28.7659    38.1273 -9.990e-29
      6.226  44.484297     0.6146    13.2517     5.1540      6.177    28.7658    38.1271 -9.990e-29
      6.222  44.484005     0.6102    13.2516     5.1556      6.173    28.7657    38.1269 -9.990e-29
      6.216  44.483750     0.6556    13.2514     5.1547      6.167    28.7657    38.1269 -9.990e-29
      6.207  44.483505     0.6014    13.2513     5.1580      6.158    28.7656    38.1268 -9.990e-29
      6.196  44.483344     0.6578    13.2514     5.1605      6.147    28.7654    38.1265 -9.990e-29
      6.183  44.483461     0.6368    13.2517     5.1636      6.134    28.7652    38.1263 -9.990e-29
      6.171  44.483819     0.6080    13.2521     5.1648      6.122    28.7650    38.1263 -9.990e-29
      6.162  44.484093     0.6080    13.2526     5.1653      6.113    28.7648    38.1260 -9.990e-29
      6.156  44.484005     0.5958    13.2529     5.1663      6.107    28.7644    38.1256 -9.990e-29
      6.155  44.483649     0.6279    13.2532     5.1633      6.106    28.7638    38.1250 -9.990e-29
      6.159  44.483544     0.6002    13.2535     5.1645      6.110    28.7635    38.1246 -9.990e-29
      6.169  44.484023     0.5770    13.2539     5.1623      6.120    28.7634    38.1247 -9.990e-29
      6.182  44.484708     0.6047    13.2541     5.1629      6.133    28.7637    38.1251 -9.990e-29
      6.195  44.485083     0.5837    13.2542     5.1604      6.146    28.7639    38.1254 -9.990e-29
      6.208  44.485085     0.6091    13.2541     5.1634      6.159    28.7640    38.1255 -9.990e-29
      6.219  44.484841     0.5892    13.2537     5.1638      6.170    28.7642    38.1256 -9.990e-29
      6.225  44.484489     0.6290    13.2534     5.1590      6.176    28.7642    38.1256 -9.990e-29
      6.229  44.484230     0.5859    13.2531     5.1592      6.179    28.7643    38.1256 -9.990e-29
      6.230  44.484120     0.6622    13.2530     5.1595      6.180    28.7644    38.1256 -9.990e-29
      6.230  44.484042     0.5693    13.2529     5.1582      6.180    28.7644    38.1256 -9.990e-29
      6.229  44.483977     0.6412    13.2528     5.1589      6.179    28.7645    38.1257 -9.990e-29
      6.227  44.484072     0.5482    13.2528     5.1614      6.177    28.7645    38.1258 -9.990e-29
      6.225  44.484287     0.5726    13.2527     5.1640      6.176    28.7648    38.1261 -9.990e-29
      6.220  44.484228     0.5538    13.2525     5.1667      6.171    28.7649    38.1262 -9.990e-29
      6.214  44.483803     0.5792    13.2522     5.1680      6.165    28.7649    38.1261 -9.990e-29
      6.205  44.483392     0.5516    13.2520     5.1643      6.156    28.7648    38.1259 -9.990e-29
      6.193  44.483171     0.5660    13.2519     5.1591      6.144    28.7648    38.1258 -9.990e-29
      6.181  44.483097     0.5914    13.2519     5.1563      6.132    28.7647    38.1258 -9.990e-29
      6.168  44.483289     0.5317    13.2522     5.1549      6.119    28.7646    38.1257 -9.990e-29
      6.157  44.483873     0.5593    13.2528     5.1535      6.108    28.7644    38.1256 -9.990e-29
      6.151  44.484840     0.5914    13.2537     5.1534      6.102    28.7642    38.1256 -9.990e-29
      6.151  44.485992     0.5814    13.2546     5.1493      6.102    28.7642    38.1258 -9.990e-29
      6.157  44.486893     0.5903    13.2554     5.1523      6.108    28.7641    38.1259 -9.990e-29
      6.169  44.487025     0.5339    13.2556     5.1558      6.120    28.7640    38.1258 -9.990e-29
      6.187  44.486014     0.5914    13.2548     5.1588      6.138    28.7640    38.1257 -9.990e-29
      6.208  44.483984     0.5682    13.2532     5.1527      6.159    28.7641    38.1253 -9.990e-29
      6.229  44.481736     0.5870    13.2513     5.1537      6.179    28.7643    38.1250 -9.990e-29
      6.247  44.480057     0.5903    13.2497     5.1548      6.197    28.7646    38.1250 -9.990e-29
      6.260  44.479086     0.5438    13.2484     5.1571      6.210    28.7651    38.1254 -9.990e-29
      6.266  44.478621     0.5781    13.2475     5.1570      6.216    28.7657    38.1258 -9.990e-29
      6.263  44.478415     0.5693    13.2470     5.1586      6.213    28.7660    38.1262 -9.990e-29
      6.253  44.478352     0.5837    13.2468     5.1585      6.203    28.7662    38.1263 -9.990e-29
      6.237  44.478451     0.5704    13.2469     5.1587      6.187    28.7662    38.1263 -9.990e-29
      6.217  44.478674     0.6124    13.2472     5.1600      6.168    28.7660    38.1262 -9.990e-29
      6.196  44.479032     0.5792    13.2477     5.1618      6.147    28.7658    38.1261 -9.990e-29
      6.177  44.479632     0.5615    13.2483     5.1595      6.128    28.7657    38.1261 -9.990e-29
      6.162  44.480464     0.5859    13.2490     5.1573      6.113    28.7656    38.1262 -9.990e-29
      6.153  44.481198     0.5317    13.2495     5.1555      6.104    28.7657    38.1264 -9.990e-29
      6.152  44.481534     0.5892    13.2497     5.1515      6.103    28.7657    38.1265 -9.990e-29
      6.156  44.481570     0.5848    13.2496     5.1515      6.107    28.7658    38.1266 -9.990e-29
      6.166  44.481386     0.5682    13.2491     5.1504      6.117    28.7662    38.1269 -9.990e-29
      6.179  44.481024     0.6069    13.2486     5.1506      6.130    28.7664    38.1271 -9.990e-29
      6.192  44.480629     0.5715    13.2480     5.1484      6.143    28.7667    38.1273 -9.990e-29
      6.205  44.480265     0.5704    13.2474     5.1536      6.156    28.7670    38.1276 -9.990e-29
      6.214  44.479946     0.7319    13.2470     5.1552      6.165    28.7672    38.1277 -9.990e-29
      6.219  44.479644     0.6025    13.2466     5.1563      6.170    28.7674    38.1278 -9.990e-29
      6.220  44.479322     0.5958    13.2463     5.1596      6.171    28.7674    38.1278 -9.990e-29
      6.217  44.479107     0.6002    13.2462     5.1587      6.168    28.7674    38.1276 -9.990e-29
      6.212  44.479178     0.5837    13.2463     5.1599      6.163    28.7673    38.1276 -9.990e-29
      6.206  44.479487     0.5704    13.2465     5.1510      6.157    28.7673    38.1277 -9.990e-29
      6.200  44.479917     0.6124    13.2468     5.1536      6.151    28.7674    38.1278 -9.990e-29
      6.196  44.480319     0.5903    13.2470     5.1506      6.147    28.7675    38.1280 -9.990e-29
      6.194  44.480459     0.6157    13.2470     5.1543      6.145    28.7676    38.1282 -9.990e-29
      6.195  44.480191     0.5770    13.2468     5.1580      6.146    28.7676    38.1281 -9.990e-29
      6.197  44.479624     0.5449    13.2464     5.1580      6.148    28.7675    38.1280 -9.990e-29
      6.200  44.479038     0.5704    13.2460     5.1698      6.151    28.7675    38.1278 -9.990e-29
      6.203  44.478560     0.6058    13.2456     5.1724      6.154    28.7675    38.1277 -9.990e-29
      6.203  44.478165     0.5870    13.2452     5.1741      6.154    28.7676    38.1278 -9.990e-29
      6.201  44.477815     0.6157    13.2449     5.1687      6.152    28.7677    38.1277 -9.990e-29
      6.196  44.477515     0.6379    13.2447     5.1591      6.147    28.7677    38.1276 -9.990e-29
      6.190  44.477385     0.5825    13.2446     5.1558      6.141    28.7677    38.1276 -9.990e-29
      6.184  44.477535     0.5947    13.2447     5.1469      6.135    28.7677    38.1277 -9.990e-29
      6.181  44.477923     0.5792    13.2451     5.1418      6.132    28.7676    38.1276 -9.990e-29
      6.181  44.478413     0.5604    13.2456     5.1374      6.132    28.7674    38.1276 -9.990e-29
      6.188  44.478947     0.5914    13.2461     5.1419      6.139    28.7673    38.1276 -9.990e-29
      6.199  44.479524     0.6002    13.2466     5.1434      6.150    28.7673    38.1277 -9.990e-29
      6.215  44.480075     0.5903    13.2470     5.1457      6.166    28.7673    38.1278 -9.990e-29
      6.232  44.480626     0.6345    13.2474     5.1522      6.182    28.7673    38.1279 -9.990e-29
      6.247  44.481280     0.5881    13.2478     5.1573      6.197    28.7674    38.1281 -9.990e-29
      6.258  44.481908     0.6113    13.2482     5.1616      6.208    28.7675    38.1283 -9.990e-29
      6.262  44.482269     0.6058    13.2484     5.1686      6.212    28.7675    38.1285 -9.990e-29
      6.258  44.482240     0.6345    13.2484     5.1717      6.208    28.7675    38.1284 -9.990e-29
      6.248  44.481881     0.6224    13.2482     5.1697      6.198    28.7674    38.1283 -9.990e-29
      6.231  44.481461     0.6699    13.2481     5.1669      6.181    28.7672    38.1280 -9.990e-29
      6.212  44.481261     0.5958    13.2481     5.1638      6.163    28.7671    38.1278 -9.990e-29
      6.192  44.481372     0.6766    13.2482     5.1549      6.143    28.7671    38.1278 -9.990e-29
      6.176  44.481685     0.6080    13.2484     5.1471      6.127    28.7671    38.1279 -9.990e-29
      6.164  44.482058     0.5814    13.2487     5.1489      6.115    28.7671    38.1280 -9.990e-29
      6.158  44.482447     0.6058    13.2490     5.1482      6.109    28.7671    38.1281 -9.990e-29
      6.156  44.482935     0.5748    13.2494     5.1497      6.107    28.7671    38.1281 -9.990e-29
      6.159  44.483550     0.5958    13.2498     5.1530      6.110    28.7671    38.1283 -9.990e-29
      6.165  44.484158     0.5792    13.2503     5.1517      6.116    28.7671    38.1284 -9.990e-29
      6.172  44.484616     0.5748    13.2507     5.1578      6.123    28.7670    38.1284 -9.990e-29
      6.179  44.484953     0.6168    13.2510     5.1581      6.130    28.7670    38.1285 -9.990e-29
      6.186  44.485362     0.5648    13.2514     5.1599      6.137    28.7669    38.1284 -9.990e-29
      6.193  44.485906     0.6080    13.2519     5.1626      6.144    28.7668    38.1285 -9.990e-29
      6.199  44.486473     0.5892    13.2523     5.1640      6.150    28.7668    38.1286 -9.990e-29
      6.205  44.487004     0.5715    13.2528     5.1695      6.156    28.7667    38.1286 -9.990e-29
      6.211  44.487432     0.6345    13.2531     5.1688      6.162    28.7667    38.1287 -9.990e-29
      6.217  44.487777     0.6080    13.2535     5.1664      6.168    28.7666    38.1286 -9.990e-29
      6.223  44.488104     0.6091    13.2538     5.1673      6.174    28.7665    38.1287 -9.990e-29
      6.228  44.488443     0.6334    13.2541     5.1635      6.178    28.7665    38.1287 -9.990e-29
      6.232  44.488763     0.6146    13.2544     5.1616      6.182    28.7664    38.1287 -9.990e-29
      6.235  44.488965     0.5848    13.2546     5.1615      6.185    28.7664    38.1287 -9.990e-29
      6.236  44.488962     0.5958    13.2547     5.1632      6.186    28.7663    38.1286 -9.990e-29
      6.236  44.488740     0.5980    13.2546     5.1619      6.186    28.7662    38.1285 -9.990e-29
      6.232  44.488380     0.6113    13.2544     5.1645      6.182    28.7662    38.1283 -9.990e-29
      6.226  44.487999     0.5914    13.2541     5.1661      6.177    28.7662    38.1282 -9.990e-29
      6.218  44.487677     0.6124    13.2539     5.1649      6.169    28.7661    38.1281 -9.990e-29
      6.207  44.487448     0.6135    13.2537     5.1650      6.158    28.7662    38.1281 -9.990e-29
      6.194  44.487397     0.6191    13.2537     5.1687      6.145    28.7661    38.1281 -9.990e-29
      6.181  44.487548     0.5648    13.2539     5.1675      6.132    28.7660    38.1280 -9.990e-29
      6.168  44.487836     0.5781    13.2542     5.1681      6.119    28.7660    38.1280 -9.990e-29
      6.159  44.488212     0.6047    13.2545     5.1678      6.110    28.7660    38.1281 -9.990e-29
      6.153  44.488643     0.5682    13.2549     5.1702      6.104    28.7659    38.1281 -9.990e-29
      6.154  44.489055     0.5837    13.2552     5.1678      6.105    28.7659    38.1282 -9.990e-29
      6.162  44.489363     0.5825    13.2554     5.1636      6.113    28.7659    38.1283 -9.990e-29
      6.175  44.489460     0.5825    13.2555     5.1654      6.126    28.7659    38.1283 -9.990e-29
      6.194  44.489218     0.6191    13.2553     5.1649      6.145    28.7659    38.1282 -9.990e-29
      6.214  44.488733     0.6312    13.2550     5.1662      6.165    28.7658    38.1281 -9.990e-29
      6.233  44.488217     0.5892    13.2546     5.1634      6.183    28.7658    38.1280 -9.990e-29
      6.248  44.487633     0.6047    13.2540     5.1637      6.198    28.7660    38.1280 -9.990e-29
      6.258  44.486902     0.5770    13.2535     5.1628      6.208    28.7659    38.1278 -9.990e-29
      6.260  44.486220     0.5936    13.2530     5.1637      6.210    28.7659    38.1276 -9.990e-29
      6.256  44.485878     0.6135    13.2527     5.1682      6.206    28.7660    38.1276 -9.990e-29
      6.247  44.485870     0.5637    13.2526     5.1609      6.197    28.7661    38.1277 -9.990e-29
      6.236  44.485997     0.6102    13.2526     5.1620      6.186    28.7662    38.1278 -9.990e-29
      6.226  44.486088     0.5770    13.2526     5.1611      6.177    28.7662    38.1279 -9.990e-29
      6.218  44.486087     0.5914    13.2526     5.1656      6.169    28.7662    38.1279 -9.990e-29
      6.214  44.486067     0.5870    13.2526     5.1661      6.165    28.7662    38.1279 -9.990e-29
      6.213  44.486110     0.5648    13.2527     5.1664      6.164    28.7661    38.1278 -9.990e-29
      6.214  44.486101     0.5936    13.2526     5.1696      6.165    28.7662    38.1279 -9.990e-29
      6.216  44.485908     0.5903    13.2525     5.1757      6.167    28.7662    38.1279 -9.990e-29
      6.216  44.485556     0.6246    13.2522     5.1773      6.167    28.7662    38.1278 -9.990e-29
      6.214  44.485180     0.5914    13.2519     5.1722      6.165    28.7662    38.1278 -9.990e-29
      6.209  44.484882     0.6102    13.2516     5.1743      6.160    28.7663    38.1278 -9.990e-29
      6.200  44.484685     0.6467    13.2514     5.1709      6.151    28.7664    38.1278 -9.990e-29
      6.188  44.484555     0.6312    13.2513     5.1780      6.139    28.7664    38.1278 -9.990e-29
      6.175  44.484475     0.6699    13.2512     5.1765      6.126    28.7664    38.1278 -9.990e-29
      6.163  44.484463     0.6445    13.2512     5.1747      6.114    28.7664    38.1278 -9.990e-29
