       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      8.871  44.478713     0.5128    13.2555     5.2038      8.800    28.7570    38.1167 0.0000e+00
      9.014  44.479108     0.4575    13.2550     5.2062      8.942    28.7577    38.1175 0.0000e+00
      9.164  44.479577     0.4443    13.2547     5.2046      9.091    28.7583    38.1182 0.0000e+00
      9.318  44.480031     0.4786    13.2544     5.1965      9.244    28.7589    38.1189 0.0000e+00
      9.473  44.480424     0.4443    13.2542     5.1900      9.398    28.7594    38.1194 0.0000e+00
      9.627  44.480729     0.4620    13.2540     5.1870      9.550    28.7597    38.1198 0.0000e+00
      9.776  44.480940     0.4509    13.2539     5.1828      9.698    28.7599    38.1200 0.0000e+00
      9.917  44.481142     0.4874    13.2538     5.1811      9.838    28.7601    38.1203 0.0000e+00
     10.050  44.481433     0.5106    13.2538     5.1815      9.970    28.7603    38.1205 0.0000e+00
     10.174  44.481759     0.4797    13.2537     5.1825     10.093    28.7606    38.1208 0.0000e+00
     10.291  44.482038     0.4819    13.2537     5.1860     10.209    28.7608    38.1210 0.0000e+00
     10.404  44.482253     0.5084    13.2536     5.1863     10.321    28.7610    38.1213 0.0000e+00
     10.516  44.482486     0.4996    13.2536     5.1926     10.432    28.7611    38.1215 0.0000e+00
     10.628  44.482812     0.4852    13.2536     5.1949     10.543    28.7614    38.1217 0.0000e+00
     10.745  44.483275     0.5084    13.2536     5.1942     10.659    28.7617    38.1221 0.0000e+00
     10.868  44.483842     0.5217    13.2537     5.1893     10.781    28.7619    38.1225 0.0000e+00
     10.997  44.484463     0.4874    13.2537     5.1913     10.909    28.7624    38.1231 0.0000e+00
     11.132  44.485206     0.4985    13.2538     5.1916     11.043    28.7628    38.1236 0.0000e+00
     11.271  44.486148     0.5173    13.2539     5.1942     11.181    28.7633    38.1244 0.0000e+00
     11.412  44.487219     0.5128    13.2541     5.1905     11.321    28.7639    38.1251 0.0000e+00
     11.553  44.488258     0.5173    13.2542     5.1897     11.461    28.7645    38.1259 0.0000e+00
     11.693  44.489206     0.5151    13.2544     5.1910     11.600    28.7650    38.1266 0.0000e+00
     11.831  44.490070     0.5350    13.2546     5.1948     11.737    28.7654    38.1272 0.0000e+00
     11.965  44.490822     0.4852    13.2548     5.1948     11.870    28.7657    38.1276 0.0000e+00
     12.098  44.491456     0.5151    13.2549     5.1948     12.002    28.7660    38.1281 0.0000e+00
     12.231  44.492072     0.5339    13.2551     5.1948     12.134    28.7663    38.1284 0.0000e+00
     12.364  44.492745     0.5460    13.2553     5.1945     12.266    28.7665    38.1288 0.0000e+00
     12.501  44.493492     0.5062    13.2556     5.1933     12.401    28.7667    38.1291 0.0000e+00
     12.641  44.494281     0.5007    13.2559     5.1929     12.540    28.7670    38.1295 0.0000e+00
     12.786  44.495166     0.5759    13.2562     5.1926     12.684    28.7673    38.1300 0.0000e+00
     12.933  44.496236     0.5693    13.2567     5.1937     12.830    28.7675    38.1305 0.0000e+00
     13.081  44.497320     0.5372    13.2571     5.1913     12.977    28.7679    38.1310 0.0000e+00
     13.225  44.498269     0.5604    13.2576     5.1965     13.120    28.7681    38.1314 0.0000e+00
     13.364  44.499205     0.5770    13.2580     5.2019     13.258    28.7683    38.1318 0.0000e+00
     13.493  44.500245     0.5516    13.2585     5.2015     13.386    28.7686    38.1323 0.0000e+00
     13.614  44.501239     0.5682    13.2589     5.2055     13.506    28.7689    38.1328 0.0000e+00
     13.727  44.501999     0.5870    13.2593     5.2067     13.618    28.7690    38.1330 0.0000e+00
     13.835  44.502562     0.5814    13.2596     5.2093     13.725    28.7691    38.1332 0.0000e+00
     13.945  44.503095     0.5582    13.2599     5.2079     13.834    28.7692    38.1334 0.0000e+00
     14.058  44.503690     0.5704    13.2602     5.2072     13.946    28.7693    38.1336 0.0000e+00
     14.180  44.504376     0.5615    13.2606     5.2019     14.067    28.7694    38.1338 0.0000e+00
     14.311  44.505228     0.5660    13.2611     5.2004     14.197    28.7695    38.1341 0.0000e+00
     14.452  44.506404     0.5848    13.2618     5.2016     14.337    28.7696    38.1344 0.0000e+00
     14.602  44.507887     0.5593    13.2626     5.1993     14.486    28.7699    38.1350 0.0000e+00
     14.756  44.509547     0.5726    13.2635     5.1985     14.638    28.7702    38.1356 0.0000e+00
     14.911  44.511466     0.6025    13.2645     5.1933     14.792    28.7705    38.1364 0.0000e+00
     15.063  44.513678     0.5814    13.2655     5.1914     14.943    28.7712    38.1374 0.0000e+00
     15.212  44.516034     0.5892    13.2666     5.1888     15.091    28.7718    38.1385 0.0000e+00
     15.355  44.518436     0.6124    13.2678     5.1868     15.233    28.7723    38.1395 0.0000e+00
     15.493  44.520878     0.6224    13.2690     5.1822     15.369    28.7729    38.1406 0.0000e+00
     15.628  44.523536     0.5859    13.2704     5.1857     15.503    28.7735    38.1417 0.0000e+00
     15.762  44.526656     0.5958    13.2721     5.1857     15.636    28.7741    38.1429 0.0000e+00
     15.897  44.530055     0.5848    13.2738     5.1873     15.770    28.7749    38.1444 0.0000e+00
     16.033  44.533243     0.5770    13.2755     5.1850     15.905    28.7755    38.1457 0.0000e+00
     16.170  44.536124     0.5991    13.2772     5.1841     16.041    28.7759    38.1467 0.0000e+00
     16.305  44.538947     0.5814    13.2787     5.1860     16.175    28.7765    38.1479 0.0000e+00
     16.436  44.541709     0.6246    13.2802     5.1847     16.305    28.7771    38.1489 0.0000e+00
     16.562  44.544079     0.6423    13.2814     5.1820     16.430    28.7776    38.1500 0.0000e+00
     16.682  44.545909     0.6301    13.2823     5.1764     16.549    28.7780    38.1508 0.0000e+00
     16.797  44.547293     0.6091    13.2830     5.1742     16.663    28.7783    38.1513 0.0000e+00
     16.910  44.548351     0.6390    13.2836     5.1747     16.775    28.7785    38.1517 0.0000e+00
     17.022  44.549203     0.6589    13.2839     5.1774     16.886    28.7788    38.1522 0.0000e+00
     17.138  44.549947     0.6799    13.2842     5.1827     17.001    28.7790    38.1525 0.0000e+00
     17.261  44.550621     0.6379    13.2844     5.1823     17.123    28.7793    38.1529 0.0000e+00
     17.393  44.551267     0.6987    13.2844     5.1854     17.254    28.7797    38.1535 0.0000e+00
     17.533  44.551966     0.6434    13.2843     5.1885     17.393    28.7803    38.1542 0.0000e+00
     17.683  44.552814     0.6301    13.2842     5.1920     17.542    28.7810    38.1550 0.0000e+00
     17.840  44.553965     0.6202    13.2841     5.1916     17.698    28.7819    38.1562 0.0000e+00
     18.002  44.555808     0.6323    13.2843     5.1900     17.858    28.7830    38.1577 0.0000e+00
     18.165  44.558812     0.6600    13.2847     5.1865     18.020    28.7848    38.1601 0.0000e+00
     18.327  44.562325     0.6578    13.2852     5.1872     18.181    28.7869    38.1629 0.0000e+00
     18.485  44.564622     0.6323    13.2852     5.1870     18.338    28.7885    38.1650 0.0000e+00
     18.638  44.565192     0.6445    13.2846     5.1833     18.489    28.7895    38.1661 0.0000e+00
     18.785  44.564667     0.6423    13.2837     5.1883     18.635    28.7899    38.1664 0.0000e+00
     18.925  44.563428     0.6368    13.2823     5.1883     18.774    28.7904    38.1666 0.0000e+00
     19.059  44.561653     0.6522    13.2807     5.1885     18.907    28.7906    38.1664 0.0000e+00
     19.186  44.559400     0.6567    13.2788     5.1906     19.033    28.7907    38.1661 0.0000e+00
     19.308  44.556728     0.6556    13.2766     5.1935     19.154    28.7909    38.1657 0.0000e+00
     19.426  44.553680     0.6733    13.2742     5.1904     19.271    28.7909    38.1651 0.0000e+00
     19.541  44.550461     0.6633    13.2717     5.1927     19.385    28.7910    38.1645 0.0000e+00
     19.655  44.547640     0.6301    13.2695     5.1991     19.498    28.7910    38.1639 0.0000e+00
     19.770  44.545456     0.6788    13.2677     5.2032     19.612    28.7911    38.1636 0.0000e+00
     19.887  44.543710     0.6522    13.2660     5.2035     19.728    28.7915    38.1636 0.0000e+00
     20.006  44.542007     0.6600    13.2644     5.2065     19.846    28.7918    38.1635 0.0000e+00
     20.129  44.539892     0.6921    13.2626     5.2054     19.968    28.7919    38.1632 0.0000e+00
     20.257  44.537535     0.6766    13.2608     5.2055     20.095    28.7919    38.1627 0.0000e+00
     20.389  44.535459     0.7053    13.2592     5.2052     20.226    28.7919    38.1623 0.0000e+00
     20.526  44.534007     0.7131    13.2580     5.2073     20.362    28.7920    38.1620 0.0000e+00
     20.668  44.533127     0.6832    13.2571     5.2043     20.503    28.7921    38.1620 0.0000e+00
     20.813  44.532549     0.6633    13.2565     5.2084     20.647    28.7923    38.1620 0.0000e+00
     20.963  44.532027     0.6744    13.2558     5.2127     20.796    28.7925    38.1621 0.0000e+00
     21.115  44.531250     0.6644    13.2551     5.2143     20.946    28.7926    38.1620 0.0000e+00
     21.269  44.530021     0.6810    13.2540     5.2166     21.099    28.7927    38.1619 0.0000e+00
     21.422  44.528330     0.6124    13.2527     5.2172     21.251    28.7927    38.1615 0.0000e+00
     21.573  44.526013     0.6611    13.2509     5.2167     21.401    28.7927    38.1610 0.0000e+00
     21.720  44.523207     0.6556    13.2490     5.2161     21.547    28.7924    38.1601 0.0000e+00
     21.864  44.520503     0.6600    13.2470     5.2089     21.689    28.7923    38.1595 0.0000e+00
     22.001  44.518245     0.6533    13.2453     5.2082     21.825    28.7923    38.1590 0.0000e+00
     22.133  44.516287     0.6887    13.2437     5.1977     21.956    28.7924    38.1586 0.0000e+00
     22.258  44.514634     0.6434    13.2424     5.1947     22.080    28.7924    38.1583 0.0000e+00
     22.379  44.513471     0.6644    13.2414     5.1900     22.200    28.7925    38.1581 0.0000e+00
     22.496  44.512730     0.6611    13.2406     5.1896     22.316    28.7927    38.1582 0.0000e+00
     22.611  44.512111     0.7076    13.2400     5.1907     22.430    28.7928    38.1581 0.0000e+00
     22.727  44.511417     0.6312    13.2394     5.1956     22.545    28.7928    38.1580 0.0000e+00
     22.847  44.510679     0.6500    13.2387     5.2007     22.664    28.7929    38.1579 0.0000e+00
     22.974  44.509942     0.6556    13.2380     5.2037     22.790    28.7930    38.1579 0.0000e+00
     23.109  44.509083     0.6600    13.2372     5.2084     22.924    28.7931    38.1578 0.0000e+00
     23.252  44.507885     0.6456    13.2361     5.2146     23.066    28.7933    38.1577 0.0000e+00
     23.402  44.506332     0.6434    13.2349     5.2153     23.215    28.7932    38.1573 0.0000e+00
     23.558  44.504753     0.6722    13.2336     5.2155     23.370    28.7933    38.1570 0.0000e+00
     23.718  44.503316     0.6533    13.2323     5.2193     23.528    28.7935    38.1569 0.0000e+00
     23.880  44.501918     0.6722    13.2311     5.2202     23.689    28.7936    38.1567 0.0000e+00
     24.041  44.500616     0.6191    13.2299     5.2215     23.849    28.7937    38.1566 0.0000e+00
     24.199  44.499469     0.6235    13.2288     5.2216     24.006    28.7939    38.1565 0.0000e+00
     24.353  44.498389     0.6910    13.2278     5.2203     24.158    28.7940    38.1564 0.0000e+00
     24.500  44.497236     0.6545    13.2267     5.2185     24.304    28.7942    38.1563 0.0000e+00
     24.641  44.495828     0.6467    13.2255     5.2176     24.444    28.7943    38.1561 0.0000e+00
     24.775  44.494248     0.6633    13.2242     5.2218     24.577    28.7944    38.1558 0.0000e+00
     24.904  44.492716     0.6290    13.2228     5.2267     24.705    28.7946    38.1557 0.0000e+00
     25.030  44.490651     0.6224    13.2208     5.2263     24.830    28.7950    38.1557 0.0000e+00
     25.152  44.486822     0.6511    13.2177     5.2296     24.951    28.7951    38.1551 0.0000e+00
     25.275  44.481102     0.6268    13.2138     5.2310     25.073    28.7947    38.1534 0.0000e+00
     25.399  44.475444     0.6489    13.2101     5.2309     25.196    28.7941    38.1516 0.0000e+00
     25.526  44.471700     0.6910    13.2072     5.2304     25.322    28.7941    38.1509 0.0000e+00
     25.658  44.469457     0.6556    13.2048     5.2290     25.453    28.7948    38.1511 0.0000e+00
     25.794  44.467067     0.6556    13.2025     5.2287     25.588    28.7952    38.1511 0.0000e+00
     25.936  44.463869     0.6423    13.1999     5.2269     25.729    28.7954    38.1505 0.0000e+00
     26.082  44.460241     0.6456    13.1969     5.2276     25.873    28.7956    38.1500 0.0000e+00
     26.231  44.455740     0.6356    13.1934     5.2281     26.021    28.7956    38.1491 0.0000e+00
     26.381  44.450328     0.6412    13.1896     5.2273     26.170    28.7953    38.1477 0.0000e+00
     26.532  44.445435     0.5870    13.1861     5.2263     26.320    28.7951    38.1464 0.0000e+00
     26.680  44.441656     0.6002    13.1831     5.2289     26.467    28.7952    38.1457 0.0000e+00
     26.826  44.438676     0.5991    13.1807     5.2274     26.611    28.7953    38.1452 0.0000e+00
     26.970  44.436465     0.5859    13.1787     5.2313     26.754    28.7956    38.1450 0.0000e+00
     27.112  44.434979     0.6102    13.1773     5.2330     26.895    28.7958    38.1449 0.0000e+00
     27.252  44.433986     0.6246    13.1763     5.2350     27.034    28.7960    38.1449 0.0000e+00
     27.391  44.433266     0.5837    13.1755     5.2374     27.172    28.7962    38.1450 0.0000e+00
     27.530  44.432678     0.6157    13.1749     5.2432     27.310    28.7963    38.1449 0.0000e+00
     27.668  44.432149     0.5914    13.1743     5.2461     27.447    28.7965    38.1450 0.0000e+00
     27.805  44.431611     0.5870    13.1737     5.2452     27.583    28.7966    38.1450 0.0000e+00
     27.940  44.431058     0.5748    13.1732     5.2444     27.716    28.7966    38.1449 0.0000e+00
     28.073  44.430559     0.5892    13.1728     5.2423     27.848    28.7966    38.1448 0.0000e+00
     28.203  44.430177     0.5604    13.1724     5.2397     27.977    28.7967    38.1447 0.0000e+00
     28.330  44.429935     0.5549    13.1722     5.2350     28.103    28.7967    38.1446 0.0000e+00
     28.454  44.429821     0.5759    13.1720     5.2314     28.226    28.7967    38.1447 0.0000e+00
     28.576  44.429828     0.5460    13.1718     5.2244     28.347    28.7969    38.1448 0.0000e+00
     28.696  44.429874     0.5660    13.1717     5.2225     28.466    28.7970    38.1449 0.0000e+00
     28.816  44.429779     0.5704    13.1715     5.2249     28.585    28.7971    38.1450 0.0000e+00
     28.937  44.429449     0.5737    13.1712     5.2272     28.705    28.7971    38.1449 0.0000e+00
     29.059  44.428877     0.5792    13.1707     5.2246     28.826    28.7971    38.1448 0.0000e+00
     29.182  44.428116     0.6124    13.1702     5.2271     28.948    28.7970    38.1445 0.0000e+00
     29.306  44.427269     0.5892    13.1695     5.2299     29.071    28.7970    38.1443 0.0000e+00
     29.432  44.426360     0.5936    13.1688     5.2355     29.196    28.7970    38.1441 0.0000e+00
     29.560  44.425444     0.6014    13.1681     5.2376     29.323    28.7970    38.1439 0.0000e+00
     29.690  44.424566     0.5482    13.1673     5.2370     29.452    28.7971    38.1438 0.0000e+00
     29.822  44.423648     0.5925    13.1665     5.2353     29.583    28.7971    38.1436 0.0000e+00
     29.955  44.422696     0.5416    13.1657     5.2382     29.715    28.7972    38.1435 0.0000e+00
     30.087  44.421763     0.5748    13.1648     5.2377     29.846    28.7973    38.1434 0.0000e+00
     30.217  44.420892     0.5405    13.1640     5.2405     29.975    28.7974    38.1433 0.0000e+00
     30.344  44.420142     0.5648    13.1632     5.2350     30.101    28.7976    38.1434 0.0000e+00
     30.466  44.419530     0.5925    13.1624     5.2347     30.222    28.7979    38.1435 0.0000e+00
     30.583  44.419036     0.5560    13.1618     5.2349     30.338    28.7981    38.1436 0.0000e+00
     30.696  44.418671     0.5726    13.1612     5.2330     30.450    28.7984    38.1438 0.0000e+00
     30.807  44.418488     0.5947    13.1608     5.2330     30.560    28.7986    38.1440 0.0000e+00
     30.917  44.418446     0.5626    13.1605     5.2318     30.669    28.7988    38.1442 0.0000e+00
     31.029  44.418474     0.5637    13.1603     5.2294     30.780    28.7990    38.1444 0.0000e+00
     31.145  44.418509     0.5748    13.1601     5.2272     30.896    28.7992    38.1445 0.0000e+00
     31.264  44.418527     0.5438    13.1600     5.2261     31.014    28.7993    38.1446 0.0000e+00
     31.387  44.418515     0.5748    13.1599     5.2271     31.136    28.7993    38.1446 0.0000e+00
     31.514  44.418487     0.5582    13.1598     5.2321     31.262    28.7993    38.1446 0.0000e+00
     31.644  44.418495     0.5770    13.1598     5.2335     31.391    28.7993    38.1446 0.0000e+00
     31.775  44.418563     0.5582    13.1597     5.2343     31.520    28.7994    38.1447 0.0000e+00
     31.908  44.418695     0.5936    13.1597     5.2379     31.652    28.7995    38.1448 0.0000e+00
     32.040  44.418857     0.5527    13.1597     5.2364     31.783    28.7995    38.1449 0.0000e+00
     32.171  44.419008     0.5682    13.1598     5.2354     31.913    28.7995    38.1448 0.0000e+00
     32.301  44.419149     0.5682    13.1598     5.2304     32.042    28.7996    38.1449 0.0000e+00
     32.431  44.419328     0.5837    13.1599     5.2233     32.171    28.7996    38.1449 0.0000e+00
     32.562  44.419582     0.5682    13.1600     5.2200     32.301    28.7996    38.1450 0.0000e+00
     32.693  44.419995     0.5914    13.1603     5.2161     32.431    28.7996    38.1451 0.0000e+00
     32.826  44.420684     0.5770    13.1607     5.2132     32.563    28.7997    38.1453 0.0000e+00
     32.959  44.421790     0.5571    13.1614     5.2163     32.695    28.7998    38.1456 0.0000e+00
     33.090  44.423553     0.5693    13.1626     5.2164     32.825    28.7998    38.1460 0.0000e+00
     33.221  44.426390     0.5571    13.1643     5.2179     32.955    28.8002    38.1469 0.0000e+00
     33.350  44.430317     0.5494    13.1666     5.2204     33.083    28.8009    38.1483 0.0000e+00
     33.479  44.434725     0.5682    13.1692     5.2183     33.211    28.8015    38.1499 0.0000e+00
     33.608  44.439176     0.5516    13.1720     5.2204     33.339    28.8020    38.1513 0.0000e+00
     33.736  44.443740     0.5416    13.1750     5.2195     33.466    28.8024    38.1526 0.0000e+00
     33.864  44.448756     0.5682    13.1783     5.2182     33.593    28.8029    38.1541 0.0000e+00
     33.991  44.453815     0.5693    13.1814     5.2156     33.719    28.8036    38.1558 0.0000e+00
     34.116  44.457998     0.5538    13.1842     5.2129     33.843    28.8039    38.1569 0.0000e+00
     34.238  44.461287     0.5682    13.1866     5.2098     33.964    28.8039    38.1576 0.0000e+00
     34.358  44.464023     0.5859    13.1885     5.2068     34.083    28.8040    38.1583 0.0000e+00
     34.476  44.466275     0.5560    13.1902     5.2055     34.200    28.8040    38.1587 0.0000e+00
     34.591  44.468273     0.5494    13.1917     5.1977     34.314    28.8040    38.1591 0.0000e+00
     34.704  44.470431     0.5671    13.1932     5.1980     34.426    28.8040    38.1596 0.0000e+00
     34.818  44.473023     0.5516    13.1950     5.1944     34.539    28.8042    38.1602 0.0000e+00
     34.932  44.476167     0.5482    13.1969     5.1913     34.652    28.8046    38.1613 0.0000e+00
     35.050  44.479584     0.6058    13.1990     5.1912     34.769    28.8050    38.1624 0.0000e+00
     35.171  44.482583     0.5637    13.2008     5.1926     34.889    28.8054    38.1634 0.0000e+00
     35.296  44.484785     0.5726    13.2022     5.1950     35.013    28.8057    38.1641 0.0000e+00
     35.426  44.486240     0.5494    13.2033     5.1979     35.142    28.8056    38.1643 0.0000e+00
     35.558  44.487209     0.5239    13.2041     5.1995     35.273    28.8055    38.1643 0.0000e+00
     35.693  44.487924     0.5106    13.2047     5.1993     35.407    28.8054    38.1644 0.0000e+00
     35.828  44.488603     0.5250    13.2052     5.2086     35.541    28.8054    38.1645 0.0000e+00
     35.963  44.489358     0.5604    13.2056     5.2070     35.675    28.8055    38.1647 0.0000e+00
     36.098  44.489996     0.5128    13.2059     5.2061     35.808    28.8056    38.1650 0.0000e+00
     36.230  44.490318     0.5814    13.2061     5.2045     35.939    28.8056    38.1650 0.0000e+00
     36.360  44.490354     0.5239    13.2062     5.2000     36.068    28.8055    38.1649 0.0000e+00
     36.489  44.490355     0.5283    13.2062     5.1948     36.196    28.8055    38.1648 0.0000e+00
     36.615  44.490638     0.5084    13.2064     5.1964     36.321    28.8054    38.1648 0.0000e+00
     36.739  44.491173     0.5162    13.2066     5.1967     36.444    28.8056    38.1651 0.0000e+00
     36.859  44.491645     0.5538    13.2067     5.1950     36.563    28.8058    38.1654 0.0000e+00
     36.975  44.491853     0.5062    13.2068     5.1971     36.678    28.8058    38.1654 0.0000e+00
     37.086  44.491753     0.5073    13.2067     5.1983     36.788    28.8058    38.1654 0.0000e+00
     37.194  44.491513     0.5283    13.2066     5.1968     36.896    28.8057    38.1652 0.0000e+00
     37.298  44.491393     0.5328    13.2066     5.1969     36.999    28.8056    38.1651 0.0000e+00
     37.400  44.491566     0.5272    13.2068     5.1924     37.100    28.8055    38.1650 0.0000e+00
     37.503  44.492228     0.5084    13.2073     5.1894     37.202    28.8054    38.1651 0.0000e+00
     37.610  44.493578     0.5140    13.2082     5.1917     37.308    28.8055    38.1654 0.0000e+00
     37.722  44.495680     0.5305    13.2096     5.1905     37.419    28.8057    38.1660 0.0000e+00
     37.842  44.498392     0.5283    13.2116     5.1904     37.538    28.8057    38.1665 0.0000e+00
     37.971  44.502028     0.4918    13.2143     5.1866     37.666    28.8057    38.1672 0.0000e+00
     38.106  44.507059     0.4951    13.2176     5.1909     37.800    28.8061    38.1687 0.0000e+00
     38.245  44.512403     0.5073    13.2208     5.1883     37.938    28.8069    38.1705 0.0000e+00
     38.385  44.516339     0.5040    13.2236     5.1892     38.077    28.8070    38.1714 0.0000e+00
     38.521  44.518920     0.5239    13.2258     5.1820     38.212    28.8067    38.1717 0.0000e+00
     38.650  44.521241     0.5339    13.2276     5.1796     38.340    28.8066    38.1720 0.0000e+00
     38.769  44.523299     0.5261    13.2291     5.1792     38.458    28.8066    38.1724 0.0000e+00
     38.878  44.524707     0.5339    13.2302     5.1821     38.566    28.8066    38.1726 0.0000e+00
     38.977  44.525606     0.5250    13.2309     5.1824     38.664    28.8065    38.1727 0.0000e+00
     39.069  44.526188     0.5350    13.2315     5.1837     38.755    28.8063    38.1727 0.0000e+00
     39.157  44.526702     0.5372    13.2319     5.1804     38.843    28.8063    38.1727 0.0000e+00
     39.244  44.527531     0.5007    13.2326     5.1817     38.929    28.8062    38.1728 0.0000e+00
     39.335  44.528891     0.5482    13.2335     5.1835     39.019    28.8063    38.1731 0.0000e+00
     39.431  44.530751     0.5549    13.2347     5.1769     39.114    28.8064    38.1737 0.0000e+00
     39.535  44.533110     0.5538    13.2362     5.1767     39.218    28.8067    38.1744 0.0000e+00
     39.646  44.536018     0.5195    13.2380     5.1772     39.328    28.8070    38.1753 0.0000e+00
     39.763  44.539438     0.5416    13.2403     5.1765     39.444    28.8073    38.1762 0.0000e+00
     39.886  44.543521     0.5272    13.2432     5.1712     39.566    28.8074    38.1772 0.0000e+00
     40.011  44.548581     0.5084    13.2466     5.1714     39.690    28.8078    38.1786 0.0000e+00
     40.135  44.554456     0.5195    13.2504     5.1713     39.813    28.8083    38.1803 0.0000e+00
     40.258  44.560317     0.5272    13.2543     5.1690     39.935    28.8088    38.1820 0.0000e+00
     40.378  44.565946     0.5239    13.2582     5.1675     40.054    28.8091    38.1834 0.0000e+00
     40.493  44.572019     0.5372    13.2625     5.1632     40.168    28.8093    38.1849 0.0000e+00
     40.604  44.578916     0.5283    13.2673     5.1610     40.278    28.8097    38.1866 0.0000e+00
     40.714  44.586528     0.5040    13.2724     5.1541     40.387    28.8103    38.1887 0.0000e+00
     40.824  44.594561     0.4874    13.2778     5.1521     40.496    28.8109    38.1910 0.0000e+00
     40.936  44.602283     0.4852    13.2829     5.1446     40.607    28.8116    38.1932 0.0000e+00
     41.050  44.608793     0.5438    13.2874     5.1428     40.720    28.8119    38.1949 0.0000e+00
     41.168  44.613932     0.5051    13.2912     5.1427     40.837    28.8119    38.1959 0.0000e+00
     41.288  44.618331     0.4896    13.2946     5.1356     40.956    28.8118    38.1967 0.0000e+00
     41.410  44.622787     0.4819    13.2979     5.1341     41.077    28.8118    38.1976 0.0000e+00
     41.530  44.627791     0.4985    13.3013     5.1313     41.196    28.8121    38.1989 0.0000e+00
     41.648  44.633236     0.4951    13.3047     5.1274     41.313    28.8128    38.2007 0.0000e+00
     41.762  44.638552     0.4940    13.3081     5.1220     41.426    28.8134    38.2023 0.0000e+00
     41.873  44.643449     0.4686    13.3113     5.1205     41.537    28.8138    38.2037 0.0000e+00
     41.982  44.648275     0.4797    13.3145     5.1143     41.645    28.8142    38.2051 0.0000e+00
     42.090  44.653366     0.4974    13.3179     5.1116     41.752    28.8146    38.2065 0.0000e+00
     42.201  44.659023     0.4653    13.3217     5.1066     41.862    28.8150    38.2081 0.0000e+00
     42.317  44.666118     0.4653    13.3262     5.1010     41.977    28.8158    38.2103 0.0000e+00
     42.438  44.675093     0.4874    13.3314     5.0903     42.097    28.8173    38.2136 0.0000e+00
     42.565  44.684826     0.4874    13.3370     5.0802     42.223    28.8189    38.2173 0.0000e+00
     42.698  44.694378     0.4564    13.3429     5.0743     42.355    28.8201    38.2205 0.0000e+00
     42.833  44.703926     0.4741    13.3488     5.0648     42.489    28.8214    38.2236 0.0000e+00
     42.969  44.713252     0.4321    13.3545     5.0615     42.624    28.8226    38.2268 0.0000e+00
     43.102  44.721351     0.4553    13.3594     5.0573     42.756    28.8237    38.2295 0.0000e+00
     43.229  44.727455     0.4664    13.3633     5.0592     42.882    28.8244    38.2314 0.0000e+00
     43.350  44.731611     0.4509    13.3662     5.0644     43.002    28.8245    38.2324 0.0000e+00
     43.464  44.734234     0.4476    13.3683     5.0718     43.115    28.8244    38.2328 0.0000e+00
     43.574  44.735816     0.4586    13.3697     5.0807     43.224    28.8241    38.2328 0.0000e+00
     43.681  44.737018     0.4609    13.3709     5.0777     43.330    28.8238    38.2327 0.0000e+00
     43.789  44.738297     0.4155    13.3719     5.0768     43.437    28.8237    38.2329 0.0000e+00
     43.901  44.739818     0.4398    13.3729     5.0775     43.548    28.8238    38.2333 0.0000e+00
     44.019  44.741840     0.4398    13.3743     5.0751     43.665    28.8239    38.2338 0.0000e+00
     44.143  44.744676     0.4111    13.3760     5.0663     43.788    28.8243    38.2347 0.0000e+00
     44.273  44.748070     0.4343    13.3779     5.0668     43.917    28.8249    38.2360 0.0000e+00
     44.405  44.751440     0.4033    13.3798     5.0655     44.048    28.8255    38.2373 0.0000e+00
     44.537  44.754471     0.4155    13.3816     5.0681     44.179    28.8259    38.2383 0.0000e+00
     44.668  44.756959     0.4277    13.3831     5.0693     44.309    28.8262    38.2391 0.0000e+00
     44.793  44.758821     0.4078    13.3843     5.0701     44.433    28.8264    38.2397 0.0000e+00
     44.912  44.760149     0.4443    13.3853     5.0696     44.551    28.8263    38.2399 0.0000e+00
     45.024  44.761044     0.4089    13.3859     5.0658     44.662    28.8264    38.2401 0.0000e+00
     45.130  44.761635     0.4288    13.3864     5.0670     44.767    28.8263    38.2401 0.0000e+00
     45.234  44.762056     0.4155    13.3868     5.0637     44.870    28.8262    38.2400 0.0000e+00
     45.337  44.762456     0.4000    13.3872     5.0620     44.972    28.8260    38.2400 0.0000e+00
     45.445  44.762953     0.4033    13.3875     5.0599     45.079    28.8261    38.2401 0.0000e+00
     45.559  44.763659     0.3889    13.3880     5.0603     45.193    28.8261    38.2402 0.0000e+00
     45.683  44.764622     0.3967    13.3885     5.0653     45.316    28.8262    38.2406 0.0000e+00
     45.814  44.765762     0.3967    13.3892     5.0676     45.445    28.8263    38.2409 0.0000e+00
     45.951  44.766951     0.3845    13.3898     5.0690     45.581    28.8266    38.2414 0.0000e+00
     46.090  44.768133     0.3801    13.3905     5.0687     45.719    28.8267    38.2418 0.0000e+00
     46.228  44.769194     0.3923    13.3911     5.0660     45.856    28.8269    38.2421 0.0000e+00
     46.363  44.770074     0.3735    13.3917     5.0630     45.990    28.8269    38.2423 0.0000e+00
     46.494  44.770798     0.3724    13.3921     5.0619     46.120    28.8270    38.2425 0.0000e+00
     46.619  44.771345     0.3746    13.3925     5.0582     46.244    28.8270    38.2426 0.0000e+00
     46.739  44.771695     0.3823    13.3927     5.0547     46.363    28.8270    38.2427 0.0000e+00
